Dispatch_ID,Assignment_ID,Quantity_Dispatched,Dispatch_Date,Vehicle_ID,Operator_ID,Delivery_Status,Is_Damaged,Delay_Reason
854::RACK-4::1604,ZONE-3::RACK-4::854::GJ26X3703,40,2025-07-06 00:00:00,GJ26X3703,OP734,Failed,1,Weather
854::RACK-4::1605,ZONE-3::RACK-4::854::GJ06X5907,23,2025-07-05 00:00:00,GJ06X5907,OP841,Delayed,0,
295::RACK-1::1606,ZONE-1::RACK-1::295::GJ28X8907,12,2025-07-06 00:00:00,GJ28X8907,OP759,Delivered,0,
384::RACK-5::1607,ZONE-2::RACK-5::384::GJ28X9659,45,2025-07-04 00:00:00,GJ28X9659,OP359,Failed,0,
854::RACK-4::1608,ZONE-3::RACK-4::854::GJ30X6044,11,2025-07-07 00:00:00,GJ30X6044,OP570,Failed,0,
795::RACK-5::1609,ZONE-4::RACK-5::795::GJ05X8172,2,2025-07-08 00:00:00,GJ05X8172,OP844,Delayed,0,
285::RACK-6::1610,ZONE-4::RACK-6::285::GJ14X1705,31,2025-07-04 00:00:00,GJ14X1705,OP540,Delayed,0,
295::RACK-1::1611,ZONE-1::RACK-1::295::GJ14X5369,47,2025-07-05 00:00:00,GJ14X5369,OP578,Failed,0,
384::RACK-6::1612,ZONE-2::RACK-6::384::GJ08X8689,12,2025-07-04 00:00:00,GJ08X8689,OP969,In Transit,0,
384::RACK-6::1613,ZONE-2::RACK-6::384::GJ28X5690,27,2025-07-07 00:00:00,GJ28X5690,OP565,Failed,0,
285::RACK-6::1614,ZONE-4::RACK-6::285::GJ16X6108,41,2025-07-04 00:00:00,GJ16X6108,OP391,Delayed,1,Logistics
795::RACK-6::1615,ZONE-4::RACK-6::795::GJ15X1880,32,2025-07-06 00:00:00,GJ15X1880,OP429,Delayed,1,Logistics
795::RACK-7::1616,ZONE-4::RACK-7::795::GJ12X5328,1,2025-07-04 00:00:00,GJ12X5328,OP753,Failed,1,Operator Error
795::RACK-7::1617,ZONE-4::RACK-7::795::GJ09X3787,23,2025-07-04 00:00:00,GJ09X3787,OP207,Delayed,1,Weather
789::RACK-2::1618,ZONE-1::RACK-2::789::GJ25X5218,38,2025-07-07 00:00:00,GJ25X5218,OP325,In Transit,0,
434::RACK-7::1619,ZONE-4::RACK-7::434::GJ10X3428,26,2025-07-03 00:00:00,GJ10X3428,OP765,Delayed,1,Operator Error
789::RACK-2::1620,ZONE-1::RACK-2::789::GJ11X8049,14,2025-07-04 00:00:00,GJ11X8049,OP789,Delayed,0,
795::RACK-7::1621,ZONE-4::RACK-7::795::GJ13X9573,17,2025-07-06 00:00:00,GJ13X9573,OP477,Failed,1,Traffic
795::RACK-7::1622,ZONE-4::RACK-7::795::GJ10X5561,7,2025-07-05 00:00:00,GJ10X5561,OP422,Delivered,0,
295::RACK-2::1623,ZONE-1::RACK-2::295::GJ27X3348,21,2025-07-06 00:00:00,GJ27X3348,OP227,Failed,0,
285::RACK-8::1624,ZONE-4::RACK-8::285::GJ14X8855,46,2025-07-03 00:00:00,GJ14X8855,OP783,In Transit,0,
285::RACK-8::1625,ZONE-4::RACK-8::285::GJ17X3593,35,2025-07-05 00:00:00,GJ17X3593,OP565,Failed,0,
185::RACK-8::1626,ZONE-4::RACK-8::185::GJ29X6793,13,2025-07-08 00:00:00,GJ29X6793,OP398,Delivered,0,
795::RACK-8::1627,ZONE-4::RACK-8::795::GJ02X6383,21,2025-07-04 00:00:00,GJ02X6383,OP514,Failed,0,
285::RACK-9::1628,ZONE-4::RACK-9::285::GJ27X7409,10,2025-07-04 00:00:00,GJ27X7409,OP110,Delayed,0,
384::RACK-6::1629,ZONE-2::RACK-6::384::GJ06X1200,25,2025-07-07 00:00:00,GJ06X1200,OP498,Delayed,1,Operator Error
854::RACK-4::1630,ZONE-3::RACK-4::854::GJ15X4384,45,2025-07-06 00:00:00,GJ15X4384,OP904,Delivered,0,
295::RACK-2::1631,ZONE-1::RACK-2::295::GJ23X2866,17,2025-07-06 00:00:00,GJ23X2866,OP600,In Transit,0,
185::RACK-9::1632,ZONE-4::RACK-9::185::GJ17X2836,18,2025-07-07 00:00:00,GJ17X2836,OP542,Failed,0,
434::RACK-9::1633,ZONE-4::RACK-9::434::GJ20X8820,34,2025-07-05 00:00:00,GJ20X8820,OP318,Failed,0,
384::RACK-6::1634,ZONE-2::RACK-6::384::GJ17X3593,45,2025-07-07 00:00:00,GJ17X3593,OP542,Failed,1,Depot Overflow
854::RACK-4::1635,ZONE-3::RACK-4::854::GJ14X9412,32,2025-07-07 00:00:00,GJ14X9412,OP475,Delivered,0,
384::RACK-6::1636,ZONE-2::RACK-6::384::GJ23X8514,1,2025-07-06 00:00:00,GJ23X8514,OP306,Failed,1,Traffic
789::RACK-3::1637,ZONE-1::RACK-3::789::GJ24X9408,11,2025-07-05 00:00:00,GJ24X9408,OP470,Failed,0,
854::RACK-5::1638,ZONE-3::RACK-5::854::GJ28X5690,40,2025-07-05 00:00:00,GJ28X5690,OP844,In Transit,0,
434::RACK-9::1639,ZONE-4::RACK-9::434::GJ30X4177,34,2025-07-07 00:00:00,GJ30X4177,OP753,Delivered,0,
185::RACK-10::1640,ZONE-4::RACK-10::185::GJ05X5328,46,2025-07-06 00:00:00,GJ05X5328,OP384,Delayed,0,
285::RACK-10::1641,ZONE-4::RACK-10::285::GJ01X1085,42,2025-07-05 00:00:00,GJ01X1085,OP579,Failed,0,
384::RACK-7::1642,ZONE-2::RACK-7::384::GJ25X5218,49,2025-07-04 00:00:00,GJ25X5218,OP765,Delayed,0,
384::RACK-7::1643,ZONE-2::RACK-7::384::GJ04X2021,23,2025-07-03 00:00:00,GJ04X2021,OP404,Delivered,0,
434::RACK-10::1644,ZONE-4::RACK-10::434::GJ03X4067,24,2025-07-06 00:00:00,GJ03X4067,OP498,Delivered,0,
854::RACK-5::1645,ZONE-3::RACK-5::854::GJ21X8382,7,2025-07-05 00:00:00,GJ21X8382,OP189,Failed,0,
795::RACK-10::1646,ZONE-4::RACK-10::795::GJ15X2791,22,2025-07-04 00:00:00,GJ15X2791,OP460,In Transit,0,
185::RACK-10::1647,ZONE-4::RACK-10::185::GJ11X7822,1,2025-07-08 00:00:00,GJ11X7822,OP140,Delayed,0,
795::RACK-1::1648,ZONE-4::RACK-1::795::GJ02X6383,37,2025-07-08 00:00:00,GJ02X6383,OP740,Failed,0,
795::RACK-1::1649,ZONE-4::RACK-1::795::GJ10X2304,37,2025-07-05 00:00:00,GJ10X2304,OP541,In Transit,0,
384::RACK-7::1650,ZONE-2::RACK-7::384::GJ07X3009,32,2025-07-07 00:00:00,GJ07X3009,OP295,Delivered,0,
789::RACK-3::1651,ZONE-1::RACK-3::789::GJ27X4732,28,2025-07-08 00:00:00,GJ27X4732,OP526,Delivered,0,
854::RACK-5::1652,ZONE-3::RACK-5::854::GJ27X6555,35,2025-07-03 00:00:00,GJ27X6555,OP485,Failed,1,Weather
185::RACK-1::1653,ZONE-4::RACK-1::185::GJ06X1549,46,2025-07-06 00:00:00,GJ06X1549,OP753,Failed,0,
384::RACK-7::1654,ZONE-2::RACK-7::384::GJ06X1549,19,2025-07-08 00:00:00,GJ06X1549,OP800,In Transit,0,
185::RACK-1::1655,ZONE-4::RACK-1::185::GJ06X5907,2,2025-07-07 00:00:00,GJ06X5907,OP904,Failed,1,Traffic
185::RACK-1::1656,ZONE-4::RACK-1::185::GJ06X9142,36,2025-07-08 00:00:00,GJ06X9142,OP300,Delivered,0,
295::RACK-4::1657,ZONE-1::RACK-4::295::GJ06X1549,47,2025-07-08 00:00:00,GJ06X1549,OP481,Delayed,0,
185::RACK-2::1658,ZONE-4::RACK-2::185::GJ22X5898,38,2025-07-05 00:00:00,GJ22X5898,OP422,Failed,1,Depot Overflow
854::RACK-5::1659,ZONE-3::RACK-5::854::GJ17X8039,43,2025-07-06 00:00:00,GJ17X8039,OP641,Failed,0,
285::RACK-2::1660,ZONE-4::RACK-2::285::GJ06X1200,32,2025-07-04 00:00:00,GJ06X1200,OP481,Failed,1,Logistics
789::RACK-4::1661,ZONE-1::RACK-4::789::GJ16X7961,2,2025-07-04 00:00:00,GJ16X7961,OP842,In Transit,0,
795::RACK-2::1662,ZONE-4::RACK-2::795::GJ27X9363,31,2025-07-04 00:00:00,GJ27X9363,OP323,Failed,0,
384::RACK-7::1663,ZONE-2::RACK-7::384::GJ04X6241,7,2025-07-06 00:00:00,GJ04X6241,OP477,Failed,1,Weather
384::RACK-8::1664,ZONE-2::RACK-8::384::GJ13X6948,19,2025-07-06 00:00:00,GJ13X6948,OP261,Failed,0,
854::RACK-5::1665,ZONE-3::RACK-5::854::GJ27X1769,12,2025-07-06 00:00:00,GJ27X1769,OP149,Delayed,0,
789::RACK-4::1666,ZONE-1::RACK-4::789::GJ30X6638,23,2025-07-05 00:00:00,GJ30X6638,OP460,Delayed,0,
295::RACK-4::1667,ZONE-1::RACK-4::295::GJ26X6532,30,2025-07-06 00:00:00,GJ26X6532,OP345,Failed,1,Traffic
434::RACK-3::1668,ZONE-4::RACK-3::434::GJ27X7409,27,2025-07-06 00:00:00,GJ27X7409,OP804,In Transit,0,
795::RACK-3::1669,ZONE-4::RACK-3::795::GJ24X8239,21,2025-07-04 00:00:00,GJ24X8239,OP819,Failed,0,
285::RACK-4::1670,ZONE-4::RACK-4::285::GJ14X8889,50,2025-07-06 00:00:00,GJ14X8889,OP420,Delayed,0,
434::RACK-4::1671,ZONE-4::RACK-4::434::GJ17X4217,46,2025-07-05 00:00:00,GJ17X4217,OP693,Delayed,0,
854::RACK-6::1672,ZONE-3::RACK-6::854::GJ26X5488,16,2025-07-04 00:00:00,GJ26X5488,OP306,Delayed,0,
285::RACK-4::1673,ZONE-4::RACK-4::285::GJ30X6638,33,2025-07-08 00:00:00,GJ30X6638,OP154,Delayed,0,
434::RACK-4::1674,ZONE-4::RACK-4::434::GJ18X2499,20,2025-07-06 00:00:00,GJ18X2499,OP295,In Transit,0,
384::RACK-8::1675,ZONE-2::RACK-8::384::GJ17X7384,35,2025-07-06 00:00:00,GJ17X7384,OP579,Failed,1,Traffic
295::RACK-5::1676,ZONE-1::RACK-5::295::GJ24X8239,43,2025-07-05 00:00:00,GJ24X8239,OP776,Delivered,0,
185::RACK-4::1677,ZONE-4::RACK-4::185::GJ04X5804,12,2025-07-04 00:00:00,GJ04X5804,OP177,In Transit,0,
434::RACK-5::1678,ZONE-4::RACK-5::434::GJ05X2776,35,2025-07-08 00:00:00,GJ05X2776,OP629,In Transit,0,
384::RACK-8::1679,ZONE-2::RACK-8::384::GJ15X4384,9,2025-07-06 00:00:00,GJ15X4384,OP208,Delivered,0,
795::RACK-5::1680,ZONE-4::RACK-5::795::GJ18X7432,21,2025-07-05 00:00:00,GJ18X7432,OP258,Delivered,0,
295::RACK-5::1681,ZONE-1::RACK-5::295::GJ07X1011,23,2025-07-06 00:00:00,GJ07X1011,OP142,Delivered,0,
295::RACK-5::1682,ZONE-1::RACK-5::295::GJ08X2500,6,2025-07-06 00:00:00,GJ08X2500,OP460,In Transit,0,
295::RACK-5::1683,ZONE-1::RACK-5::295::GJ06X1549,3,2025-07-07 00:00:00,GJ06X1549,OP777,In Transit,0,
295::RACK-6::1684,ZONE-1::RACK-6::295::GJ03X3136,37,2025-07-05 00:00:00,GJ03X3136,OP975,Failed,0,
789::RACK-6::1685,ZONE-1::RACK-6::789::GJ15X3465,35,2025-07-04 00:00:00,GJ15X3465,OP734,Delayed,0,
789::RACK-6::1686,ZONE-1::RACK-6::789::GJ19X6467,23,2025-07-06 00:00:00,GJ19X6467,OP833,In Transit,0,
285::RACK-5::1687,ZONE-4::RACK-5::285::GJ27X7102,21,2025-07-05 00:00:00,GJ27X7102,OP789,Delayed,0,
384::RACK-8::1688,ZONE-2::RACK-8::384::GJ27X9363,44,2025-07-08 00:00:00,GJ27X9363,OP713,Delayed,1,Traffic
295::RACK-6::1689,ZONE-1::RACK-6::295::GJ12X1758,46,2025-07-05 00:00:00,GJ12X1758,OP741,Delivered,0,
789::RACK-6::1690,ZONE-1::RACK-6::789::GJ20X7043,46,2025-07-04 00:00:00,GJ20X7043,OP542,Delayed,1,Logistics
434::RACK-5::1691,ZONE-4::RACK-5::434::GJ21X7008,41,2025-07-06 00:00:00,GJ21X7008,OP734,Delivered,0,
185::RACK-6::1692,ZONE-4::RACK-6::185::GJ30X2401,5,2025-07-06 00:00:00,GJ30X2401,OP435,In Transit,0,
434::RACK-6::1693,ZONE-4::RACK-6::434::GJ30X6044,29,2025-07-06 00:00:00,GJ30X6044,OP977,Failed,0,
434::RACK-6::1694,ZONE-4::RACK-6::434::GJ13X2230,21,2025-07-05 00:00:00,GJ13X2230,OP197,In Transit,0,
185::RACK-6::1695,ZONE-4::RACK-6::185::GJ14X3727,22,2025-07-06 00:00:00,GJ14X3727,OP753,Failed,0,
295::RACK-7::1696,ZONE-1::RACK-7::295::GJ23X8514,48,2025-07-03 00:00:00,GJ23X8514,OP322,Failed,0,
434::RACK-6::1697,ZONE-4::RACK-6::434::GJ13X8172,14,2025-07-06 00:00:00,GJ13X8172,OP570,Delayed,0,
295::RACK-7::1698,ZONE-1::RACK-7::295::GJ14X7289,1,2025-07-03 00:00:00,GJ14X7289,OP224,In Transit,0,
295::RACK-7::1699,ZONE-1::RACK-7::295::GJ10X5068,49,2025-07-05 00:00:00,GJ10X5068,OP380,Failed,1,Traffic
185::RACK-7::1700,ZONE-4::RACK-7::185::GJ09X8395,1,2025-07-06 00:00:00,GJ09X8395,OP460,Delayed,1,Operator Error
795::RACK-7::1701,ZONE-4::RACK-7::795::GJ06X2813,8,2025-07-03 00:00:00,GJ06X2813,OP542,In Transit,0,
434::RACK-7::1702,ZONE-4::RACK-7::434::GJ13X2230,1,2025-07-08 00:00:00,GJ13X2230,OP587,Delayed,0,
384::RACK-9::1703,ZONE-2::RACK-9::384::GJ22X5898,46,2025-07-03 00:00:00,GJ22X5898,OP776,Delayed,0,
434::RACK-7::1704,ZONE-4::RACK-7::434::GJ10X2304,25,2025-07-06 00:00:00,GJ10X2304,OP124,Failed,0,
789::RACK-7::1705,ZONE-1::RACK-7::789::GJ21X8382,46,2025-07-05 00:00:00,GJ21X8382,OP481,Delayed,0,
295::RACK-8::1706,ZONE-1::RACK-8::295::GJ10X5561,22,2025-07-07 00:00:00,GJ10X5561,OP384,Delayed,0,
384::RACK-9::1707,ZONE-2::RACK-9::384::GJ12X5328,27,2025-07-06 00:00:00,GJ12X5328,OP594,Failed,0,
384::RACK-9::1708,ZONE-2::RACK-9::384::GJ13X1303,42,2025-07-06 00:00:00,GJ13X1303,OP776,Delivered,0,
185::RACK-8::1709,ZONE-4::RACK-8::185::GJ17X2836,31,2025-07-06 00:00:00,GJ17X2836,OP531,Failed,1,Weather
384::RACK-9::1710,ZONE-2::RACK-9::384::GJ04X2060,19,2025-07-05 00:00:00,GJ04X2060,OP775,Delivered,0,
295::RACK-8::1711,ZONE-1::RACK-8::295::GJ24X1949,39,2025-07-07 00:00:00,GJ24X1949,OP671,In Transit,0,
285::RACK-8::1712,ZONE-4::RACK-8::285::GJ05X6015,43,2025-07-06 00:00:00,GJ05X6015,OP810,In Transit,0,
384::RACK-9::1713,ZONE-2::RACK-9::384::GJ13X8172,46,2025-07-07 00:00:00,GJ13X8172,OP509,In Transit,0,
285::RACK-8::1714,ZONE-4::RACK-8::285::GJ30X2401,33,2025-07-08 00:00:00,GJ30X2401,OP577,Delayed,1,Weather
854::RACK-6::1715,ZONE-3::RACK-6::854::GJ17X1851,25,2025-07-05 00:00:00,GJ17X1851,OP325,Delayed,1,Weather
854::RACK-6::1716,ZONE-3::RACK-6::854::GJ23X5185,32,2025-07-07 00:00:00,GJ23X5185,OP699,Delayed,0,
854::RACK-6::1717,ZONE-3::RACK-6::854::GJ28X9107,25,2025-07-05 00:00:00,GJ28X9107,OP741,Failed,1,Depot Overflow
795::RACK-8::1718,ZONE-4::RACK-8::795::GJ06X6051,44,2025-07-05 00:00:00,GJ06X6051,OP819,Failed,0,
295::RACK-8::1719,ZONE-1::RACK-8::295::GJ07X1011,5,2025-07-03 00:00:00,GJ07X1011,OP231,Delivered,0,
295::RACK-8::1720,ZONE-1::RACK-8::295::GJ18X6865,47,2025-07-07 00:00:00,GJ18X6865,OP185,Delivered,1,Minor Handling Damage
285::RACK-9::1721,ZONE-4::RACK-9::285::GJ22X4867,10,2025-07-07 00:00:00,GJ22X4867,OP140,Delivered,0,
285::RACK-9::1722,ZONE-4::RACK-9::285::GJ14X8855,4,2025-07-05 00:00:00,GJ14X8855,OP258,Delayed,0,
185::RACK-9::1723,ZONE-4::RACK-9::185::GJ24X1949,5,2025-07-05 00:00:00,GJ24X1949,OP629,In Transit,0,
434::RACK-10::1724,ZONE-4::RACK-10::434::GJ05X5064,13,2025-07-07 00:00:00,GJ05X5064,OP374,Delivered,0,
789::RACK-8::1725,ZONE-1::RACK-8::789::GJ18X3994,23,2025-07-04 00:00:00,GJ18X3994,OP616,Failed,0,
295::RACK-9::1726,ZONE-1::RACK-9::295::GJ01X2039,2,2025-07-07 00:00:00,GJ01X2039,OP318,Failed,0,
789::RACK-9::1727,ZONE-1::RACK-9::789::GJ03X4858,12,2025-07-04 00:00:00,GJ03X4858,OP260,Failed,0,
434::RACK-10::1728,ZONE-4::RACK-10::434::GJ15X3297,34,2025-07-06 00:00:00,GJ15X3297,OP579,Delivered,0,
185::RACK-10::1729,ZONE-4::RACK-10::185::GJ24X6532,11,2025-07-07 00:00:00,GJ24X6532,OP142,In Transit,0,
384::RACK-10::1730,ZONE-2::RACK-10::384::GJ07X1921,45,2025-07-07 00:00:00,GJ07X1921,OP831,Failed,0,
795::RACK-10::1731,ZONE-4::RACK-10::795::GJ01X2097,25,2025-07-07 00:00:00,GJ01X2097,OP662,In Transit,0,
185::RACK-1::1732,ZONE-4::RACK-1::185::GJ08X2500,15,2025-07-06 00:00:00,GJ08X2500,OP900,Delivered,0,
384::RACK-10::1733,ZONE-2::RACK-10::384::GJ25X8456,28,2025-07-03 00:00:00,GJ25X8456,OP842,In Transit,0,
185::RACK-1::1734,ZONE-4::RACK-1::185::GJ09X1112,6,2025-07-07 00:00:00,GJ09X1112,OP566,Failed,1,Depot Overflow
854::RACK-6::1735,ZONE-3::RACK-6::854::GJ12X6087,10,2025-07-05 00:00:00,GJ12X6087,OP276,In Transit,0,
854::RACK-7::1736,ZONE-3::RACK-7::854::GJ05X5328,14,2025-07-05 00:00:00,GJ05X5328,OP759,In Transit,0,
185::RACK-1::1737,ZONE-4::RACK-1::185::GJ01X2039,17,2025-07-03 00:00:00,GJ01X2039,OP276,Failed,0,
285::RACK-2::1738,ZONE-4::RACK-2::285::GJ25X8456,25,2025-07-03 00:00:00,GJ25X8456,OP918,Delivered,0,
795::RACK-2::1739,ZONE-4::RACK-2::795::GJ30X4471,29,2025-07-05 00:00:00,GJ30X4471,OP260,Failed,0,
789::RACK-9::1740,ZONE-1::RACK-9::789::GJ30X6985,34,2025-07-06 00:00:00,GJ30X6985,OP395,Delivered,0,
795::RACK-2::1741,ZONE-4::RACK-2::795::GJ03X5022,36,2025-07-05 00:00:00,GJ03X5022,OP559,Delivered,0,
285::RACK-2::1742,ZONE-4::RACK-2::285::GJ10X4612,35,2025-07-05 00:00:00,GJ10X4612,OP874,In Transit,0,
789::RACK-10::1743,ZONE-1::RACK-10::789::GJ11X9080,2,2025-07-08 00:00:00,GJ11X9080,OP500,Failed,0,
434::RACK-3::1744,ZONE-4::RACK-3::434::GJ11X2202,50,2025-07-06 00:00:00,GJ11X2202,OP739,In Transit,0,
795::RACK-3::1745,ZONE-4::RACK-3::795::GJ12X3425,26,2025-07-04 00:00:00,GJ12X3425,OP173,Delayed,0,
384::RACK-10::1746,ZONE-2::RACK-10::384::GJ14X7289,50,2025-07-06 00:00:00,GJ14X7289,OP984,Delayed,0,
789::RACK-10::1747,ZONE-1::RACK-10::789::GJ12X3425,17,2025-07-05 00:00:00,GJ12X3425,OP374,In Transit,0,
854::RACK-7::1748,ZONE-3::RACK-7::854::GJ30X3926,26,2025-07-04 00:00:00,GJ30X3926,OP645,Failed,1,Logistics
384::RACK-10::1749,ZONE-2::RACK-10::384::GJ04X2060,12,2025-07-05 00:00:00,GJ04X2060,OP136,Delayed,0,
384::RACK-10::1750,ZONE-2::RACK-10::384::GJ02X4245,11,2025-07-06 00:00:00,GJ02X4245,OP949,In Transit,0,
285::RACK-3::1751,ZONE-4::RACK-3::285::GJ24X8239,46,2025-07-06 00:00:00,GJ24X8239,OP942,In Transit,0,
795::RACK-3::1752,ZONE-4::RACK-3::795::GJ28X7060,40,2025-07-05 00:00:00,GJ28X7060,OP374,In Transit,0,
384::RACK-1::1753,ZONE-2::RACK-1::384::GJ27X4558,47,2025-07-07 00:00:00,GJ27X4558,OP738,Failed,0,
854::RACK-7::1754,ZONE-3::RACK-7::854::GJ09X4010,47,2025-07-06 00:00:00,GJ09X4010,OP582,In Transit,0,
854::RACK-7::1755,ZONE-3::RACK-7::854::GJ03X4858,2,2025-07-06 00:00:00,GJ03X4858,OP124,Delayed,0,
854::RACK-8::1756,ZONE-3::RACK-8::854::GJ10X5068,3,2025-07-06 00:00:00,GJ10X5068,OP892,Delayed,1,Depot Overflow
384::RACK-1::1757,ZONE-2::RACK-1::384::GJ09X4010,43,2025-07-04 00:00:00,GJ09X4010,OP922,Failed,1,Operator Error
434::RACK-4::1758,ZONE-4::RACK-4::434::GJ04X5804,23,2025-07-06 00:00:00,GJ04X5804,OP323,In Transit,0,
854::RACK-8::1759,ZONE-3::RACK-8::854::GJ03X3136,24,2025-07-05 00:00:00,GJ03X3136,OP166,Failed,1,Weather
795::RACK-4::1760,ZONE-4::RACK-4::795::GJ06X5907,40,2025-07-04 00:00:00,GJ06X5907,OP566,Delivered,0,
795::RACK-4::1761,ZONE-4::RACK-4::795::GJ23X2866,35,2025-07-05 00:00:00,GJ23X2866,OP391,Delivered,1,Minor Handling Damage
854::RACK-8::1762,ZONE-3::RACK-8::854::GJ10X5398,23,2025-07-06 00:00:00,GJ10X5398,OP295,In Transit,0,
854::RACK-8::1763,ZONE-3::RACK-8::854::GJ21X8382,27,2025-07-04 00:00:00,GJ21X8382,OP540,In Transit,0,
285::RACK-4::1764,ZONE-4::RACK-4::285::GJ09X1112,33,2025-07-08 00:00:00,GJ09X1112,OP862,Delayed,0,
185::RACK-4::1765,ZONE-4::RACK-4::185::GJ14X1705,6,2025-07-06 00:00:00,GJ14X1705,OP967,Delayed,0,
185::RACK-5::1766,ZONE-4::RACK-5::185::GJ23X7398,22,2025-07-08 00:00:00,GJ23X7398,OP823,Delivered,0,
795::RACK-5::1767,ZONE-4::RACK-5::795::GJ11X5333,34,2025-07-05 00:00:00,GJ11X5333,OP227,Delivered,1,Minor Handling Damage
854::RACK-9::1768,ZONE-3::RACK-9::854::GJ06X6051,29,2025-07-05 00:00:00,GJ06X6051,OP844,Delivered,0,
854::RACK-9::1769,ZONE-3::RACK-9::854::GJ25X5218,19,2025-07-07 00:00:00,GJ25X5218,OP886,In Transit,0,
434::RACK-6::1770,ZONE-4::RACK-6::434::GJ01X1573,47,2025-07-06 00:00:00,GJ01X1573,OP196,Delivered,0,
854::RACK-9::1771,ZONE-3::RACK-9::854::GJ15X1880,47,2025-07-07 00:00:00,GJ15X1880,OP662,In Transit,0,
789::RACK-10::1772,ZONE-1::RACK-10::789::GJ05X6667,43,2025-07-05 00:00:00,GJ05X6667,OP565,Delivered,0,
384::RACK-1::1773,ZONE-2::RACK-1::384::GJ27X9363,4,2025-07-05 00:00:00,GJ27X9363,OP470,Failed,0,
185::RACK-6::1774,ZONE-4::RACK-6::185::GJ25X8456,8,2025-07-05 00:00:00,GJ25X8456,OP954,Failed,0,
434::RACK-6::1775,ZONE-4::RACK-6::434::GJ12X5328,30,2025-07-05 00:00:00,GJ12X5328,OP572,Failed,0,
854::RACK-10::1776,ZONE-3::RACK-10::854::GJ27X9811,25,2025-07-06 00:00:00,GJ27X9811,OP272,Failed,0,
434::RACK-7::1777,ZONE-4::RACK-7::434::GJ27X8741,12,2025-07-04 00:00:00,GJ27X8741,OP423,Delivered,0,
789::RACK-10::1778,ZONE-1::RACK-10::789::GJ23X1698,6,2025-07-05 00:00:00,GJ23X1698,OP360,Delivered,0,
185::RACK-7::1779,ZONE-4::RACK-7::185::GJ14X8889,49,2025-07-06 00:00:00,GJ14X8889,OP901,In Transit,0,
789::RACK-10::1780,ZONE-1::RACK-10::789::GJ05X6194,16,2025-07-05 00:00:00,GJ05X6194,OP686,Delayed,0,
434::RACK-7::1781,ZONE-4::RACK-7::434::GJ01X4053,49,2025-07-04 00:00:00,GJ01X4053,OP773,Delivered,0,
854::RACK-10::1782,ZONE-3::RACK-10::854::GJ16X7961,3,2025-07-04 00:00:00,GJ16X7961,OP261,Delivered,0,
285::RACK-7::1783,ZONE-4::RACK-7::285::GJ05X8172,18,2025-07-05 00:00:00,GJ05X8172,OP460,Delayed,0,
384::RACK-2::1784,ZONE-2::RACK-2::384::GJ28X5690,8,2025-07-05 00:00:00,GJ28X5690,OP877,In Transit,0,
185::RACK-7::1785,ZONE-4::RACK-7::185::GJ15X1880,35,2025-07-06 00:00:00,GJ15X1880,OP771,Failed,0,
789::RACK-1::1786,ZONE-1::RACK-1::789::GJ05X6194,7,2025-07-03 00:00:00,GJ05X6194,OP122,Delivered,0,
185::RACK-8::1787,ZONE-4::RACK-8::185::GJ11X2202,1,2025-07-04 00:00:00,GJ11X2202,OP136,Delivered,0,
795::RACK-8::1788,ZONE-4::RACK-8::795::GJ16X7961,20,2025-07-07 00:00:00,GJ16X7961,OP156,Delivered,0,
295::RACK-1::1789,ZONE-1::RACK-1::295::GJ05X5064,5,2025-07-03 00:00:00,GJ05X5064,OP119,In Transit,0,
285::RACK-8::1790,ZONE-4::RACK-8::285::GJ27X8741,44,2025-07-07 00:00:00,GJ27X8741,OP587,Failed,0,
434::RACK-8::1791,ZONE-4::RACK-8::434::GJ25X9157,38,2025-07-04 00:00:00,GJ25X9157,OP951,Failed,1,Logistics
854::RACK-10::1792,ZONE-3::RACK-10::854::GJ23X8925,7,2025-07-06 00:00:00,GJ23X8925,OP488,Delayed,0,
295::RACK-1::1793,ZONE-1::RACK-1::295::GJ03X4858,21,2025-07-06 00:00:00,GJ03X4858,OP500,Failed,0,
434::RACK-8::1794,ZONE-4::RACK-8::434::GJ15X1880,12,2025-07-04 00:00:00,GJ15X1880,OP185,In Transit,0,
285::RACK-9::1795,ZONE-4::RACK-9::285::GJ13X8172,19,2025-07-06 00:00:00,GJ13X8172,OP930,Delivered,0,
295::RACK-2::1796,ZONE-1::RACK-2::295::GJ23X5185,37,2025-07-07 00:00:00,GJ23X5185,OP272,Failed,0,
434::RACK-9::1797,ZONE-4::RACK-9::434::GJ03X4858,32,2025-07-06 00:00:00,GJ03X4858,OP931,Delayed,0,
854::RACK-10::1798,ZONE-3::RACK-10::854::GJ27X3027,5,2025-07-03 00:00:00,GJ27X3027,OP541,Failed,0,
285::RACK-9::1799,ZONE-4::RACK-9::285::GJ14X8889,44,2025-07-04 00:00:00,GJ14X8889,OP418,Delayed,0,
789::RACK-2::1800,ZONE-1::RACK-2::789::GJ27X2754,34,2025-07-05 00:00:00,GJ27X2754,OP565,Delayed,0,
789::RACK-2::1801,ZONE-1::RACK-2::789::GJ01X7726,47,2025-07-07 00:00:00,GJ01X7726,OP196,In Transit,0,
285::RACK-9::1802,ZONE-4::RACK-9::285::GJ27X4558,43,2025-07-05 00:00:00,GJ27X4558,OP765,In Transit,0,
285::RACK-9::1803,ZONE-4::RACK-9::285::GJ10X5398,37,2025-07-08 00:00:00,GJ10X5398,OP694,Delayed,1,Weather
