Storage_ID,Product_ID,Rack_Location,Zone,Stored_Quantity,FIFO_Flag
ZONE-3:RACK-2:870,TOP-2243-B96-854,RACK-2,ZONE-3,197,1
ZONE-1:RACK-8:311,ANT-2244-B59-295,RACK-8,ZONE-1,174,1
ZONE-3:RACK-2:871,TOP-2245-B96-854,RACK-2,ZONE-3,150,1
ZONE-4:RACK-9:297,VIT-2246-B65-285,RACK-9,ZONE-4,54,1
ZONE-4:RACK-9:818,DEW-2247-B75-795,RACK-9,ZONE-4,53,1
ZONE-1:RACK-8:799,ANT-2248-B62-789,RACK-8,ZONE-1,117,1
ZONE-4:RACK-9:197,DIG-2249-B19-185,RACK-9,ZONE-4,93,1
ZONE-4:RACK-9:819,DEW-2250-B11-795,RACK-9,ZONE-4,147,1
ZONE-3:RACK-2:872,TOP-2251-B20-854,RACK-2,ZONE-3,116,1
ZONE-3:RACK-2:873,TOP-2252-B40-854,RACK-2,ZONE-3,177,1
ZONE-1:RACK-8:800,ANT-2253-B31-789,RACK-8,ZONE-1,53,1
ZONE-3:RACK-3:869,TOP-2254-B72-854,RACK-3,ZONE-3,102,1
ZONE-2:RACK-3:399,IMM-2255-B11-384,RACK-3,ZONE-2,178,1
ZONE-4:RACK-10:446,SUP-2256-B74-434,RACK-10,ZONE-4,146,1
ZONE-1:RACK-8:801,ANT-2257-B41-789,RACK-8,ZONE-1,138,1
ZONE-1:RACK-9:309,ANT-2258-B91-295,RACK-9,ZONE-1,145,1
ZONE-4:RACK-10:447,SUP-2259-B28-434,RACK-10,ZONE-4,95,1
ZONE-2:RACK-3:400,IMM-2260-B38-384,RACK-3,ZONE-2,129,1
ZONE-4:RACK-10:448,SUP-2261-B97-434,RACK-10,ZONE-4,89,1
ZONE-4:RACK-10:449,SUP-2262-B65-434,RACK-10,ZONE-4,88,1
ZONE-1:RACK-9:800,ANT-2263-B90-789,RACK-9,ZONE-1,92,1
ZONE-4:RACK-10:805,DEW-2264-B52-795,RACK-10,ZONE-4,127,1
ZONE-4:RACK-1:301,VIT-2265-B22-285,RACK-1,ZONE-4,87,1
ZONE-4:RACK-1:809,DEW-2266-B45-795,RACK-1,ZONE-4,62,1
ZONE-1:RACK-9:801,ANT-2267-B39-789,RACK-9,ZONE-1,84,1
ZONE-1:RACK-9:802,ANT-2268-B34-789,RACK-9,ZONE-1,102,1
ZONE-4:RACK-1:448,SUP-2269-B16-434,RACK-1,ZONE-4,50,1
ZONE-3:RACK-3:870,TOP-2270-B22-854,RACK-3,ZONE-3,126,1
ZONE-3:RACK-3:871,TOP-2271-B20-854,RACK-3,ZONE-3,79,1
ZONE-1:RACK-9:310,ANT-2272-B85-295,RACK-9,ZONE-1,175,1
ZONE-1:RACK-10:799,ANT-2273-B68-789,RACK-10,ZONE-1,188,1
ZONE-4:RACK-1:206,DIG-2274-B23-185,RACK-1,ZONE-4,153,1
ZONE-4:RACK-1:810,DEW-2275-B61-795,RACK-1,ZONE-4,64,1
ZONE-4:RACK-2:207,DIG-2276-B57-185,RACK-2,ZONE-4,181,1
ZONE-4:RACK-2:448,SUP-2277-B71-434,RACK-2,ZONE-4,158,1
ZONE-1:RACK-10:800,ANT-2278-B47-789,RACK-10,ZONE-1,93,1
ZONE-4:RACK-2:208,DIG-2279-B76-185,RACK-2,ZONE-4,124,1
ZONE-4:RACK-2:209,DIG-2280-B27-185,RACK-2,ZONE-4,52,1
ZONE-4:RACK-2:295,VIT-2281-B21-285,RACK-2,ZONE-4,153,1
ZONE-4:RACK-3:814,DEW-2282-B21-795,RACK-3,ZONE-4,102,1
ZONE-2:RACK-3:401,IMM-2283-B26-384,RACK-3,ZONE-2,126,1
ZONE-4:RACK-3:815,DEW-2284-B58-795,RACK-3,ZONE-4,110,1
ZONE-4:RACK-3:816,DEW-2285-B24-795,RACK-3,ZONE-4,188,1
ZONE-2:RACK-3:402,IMM-2286-B88-384,RACK-3,ZONE-2,151,1
ZONE-3:RACK-3:872,TOP-2287-B79-854,RACK-3,ZONE-3,134,1
ZONE-3:RACK-3:873,TOP-2288-B56-854,RACK-3,ZONE-3,93,1
ZONE-4:RACK-3:299,VIT-2289-B13-285,RACK-3,ZONE-4,199,1
ZONE-1:RACK-10:310,ANT-2290-B89-295,RACK-10,ZONE-1,181,1
ZONE-3:RACK-4:869,TOP-2291-B80-854,RACK-4,ZONE-3,78,1
ZONE-4:RACK-3:300,VIT-2292-B51-285,RACK-3,ZONE-4,159,1
ZONE-4:RACK-4:197,DIG-2293-B72-185,RACK-4,ZONE-4,101,1
ZONE-1:RACK-10:801,ANT-2294-B42-789,RACK-10,ZONE-1,119,1
ZONE-3:RACK-4:870,TOP-2295-B88-854,RACK-4,ZONE-3,92,1
ZONE-3:RACK-4:871,TOP-2296-B17-854,RACK-4,ZONE-3,163,1
ZONE-1:RACK-10:311,ANT-2297-B10-295,RACK-10,ZONE-1,193,1
ZONE-3:RACK-4:872,TOP-2298-B63-854,RACK-4,ZONE-3,190,1
ZONE-4:RACK-4:198,DIG-2299-B56-185,RACK-4,ZONE-4,117,1
ZONE-4:RACK-4:302,VIT-2300-B30-285,RACK-4,ZONE-4,161,1
ZONE-3:RACK-4:873,TOP-2301-B68-854,RACK-4,ZONE-3,91,1
ZONE-4:RACK-4:303,VIT-2302-B79-285,RACK-4,ZONE-4,50,1
ZONE-4:RACK-4:199,DIG-2303-B30-185,RACK-4,ZONE-4,83,1
ZONE-4:RACK-5:809,DEW-2304-B37-795,RACK-5,ZONE-4,147,1
ZONE-3:RACK-5:869,TOP-2305-B13-854,RACK-5,ZONE-3,181,1
ZONE-4:RACK-5:301,VIT-2306-B28-285,RACK-5,ZONE-4,196,1
ZONE-1:RACK-1:311,ANT-2307-B91-295,RACK-1,ZONE-1,112,1
ZONE-4:RACK-5:451,SUP-2308-B29-434,RACK-5,ZONE-4,107,1
ZONE-1:RACK-1:312,ANT-2309-B26-295,RACK-1,ZONE-1,195,1
ZONE-4:RACK-5:810,DEW-2310-B86-795,RACK-5,ZONE-4,141,1
ZONE-3:RACK-5:870,TOP-2311-B50-854,RACK-5,ZONE-3,151,1
ZONE-1:RACK-1:803,ANT-2312-B93-789,RACK-1,ZONE-1,65,1
ZONE-4:RACK-5:302,VIT-2313-B78-285,RACK-5,ZONE-4,94,1
ZONE-2:RACK-3:403,IMM-2314-B13-384,RACK-3,ZONE-2,64,1
ZONE-1:RACK-1:313,ANT-2315-B41-295,RACK-1,ZONE-1,70,1
ZONE-4:RACK-6:447,SUP-2316-B74-434,RACK-6,ZONE-4,80,1
ZONE-4:RACK-6:304,VIT-2317-B89-285,RACK-6,ZONE-4,119,1
ZONE-3:RACK-5:871,TOP-2318-B64-854,RACK-5,ZONE-3,89,1
ZONE-4:RACK-6:448,SUP-2319-B44-434,RACK-6,ZONE-4,106,1
ZONE-4:RACK-6:812,DEW-2320-B16-795,RACK-6,ZONE-4,118,1
ZONE-1:RACK-1:804,ANT-2321-B54-789,RACK-1,ZONE-1,123,1
ZONE-1:RACK-2:802,ANT-2322-B83-789,RACK-2,ZONE-1,132,1
ZONE-4:RACK-6:813,DEW-2323-B93-795,RACK-6,ZONE-4,140,1
ZONE-2:RACK-4:399,IMM-2324-B58-384,RACK-4,ZONE-2,189,1
ZONE-4:RACK-7:304,VIT-2325-B32-285,RACK-7,ZONE-4,145,1
ZONE-3:RACK-5:872,TOP-2326-B49-854,RACK-5,ZONE-3,154,1
ZONE-4:RACK-7:805,DEW-2327-B75-795,RACK-7,ZONE-4,184,1
ZONE-4:RACK-7:448,SUP-2328-B41-434,RACK-7,ZONE-4,83,1
ZONE-2:RACK-4:400,IMM-2329-B28-384,RACK-4,ZONE-2,156,1
ZONE-4:RACK-7:305,VIT-2330-B61-285,RACK-7,ZONE-4,187,1
ZONE-1:RACK-2:312,ANT-2331-B70-295,RACK-2,ZONE-1,189,1
ZONE-2:RACK-4:401,IMM-2332-B90-384,RACK-4,ZONE-2,66,1
ZONE-4:RACK-7:207,DIG-2333-B68-185,RACK-7,ZONE-4,149,1
ZONE-2:RACK-4:402,IMM-2334-B80-384,RACK-4,ZONE-2,138,1
ZONE-1:RACK-2:803,ANT-2335-B82-789,RACK-2,ZONE-1,193,1
ZONE-2:RACK-4:403,IMM-2336-B67-384,RACK-4,ZONE-2,123,1
ZONE-4:RACK-8:457,SUP-2337-B31-434,RACK-8,ZONE-4,155,1
ZONE-1:RACK-2:313,ANT-2338-B35-295,RACK-2,ZONE-1,90,1
ZONE-4:RACK-8:297,VIT-2339-B95-285,RACK-8,ZONE-4,103,1
ZONE-4:RACK-8:458,SUP-2340-B27-434,RACK-8,ZONE-4,75,1
ZONE-1:RACK-2:314,ANT-2341-B19-295,RACK-2,ZONE-1,192,1
ZONE-1:RACK-3:316,ANT-2342-B15-295,RACK-3,ZONE-1,141,1
ZONE-4:RACK-8:459,SUP-2343-B84-434,RACK-8,ZONE-4,86,1
ZONE-4:RACK-8:810,DEW-2344-B72-795,RACK-8,ZONE-4,171,1
ZONE-4:RACK-9:298,VIT-2345-B71-285,RACK-9,ZONE-4,80,1
ZONE-3:RACK-5:873,TOP-2346-B54-854,RACK-5,ZONE-3,128,1
ZONE-4:RACK-9:448,SUP-2347-B56-434,RACK-9,ZONE-4,200,1
ZONE-4:RACK-9:299,VIT-2348-B10-285,RACK-9,ZONE-4,137,1
ZONE-1:RACK-3:798,ANT-2349-B46-789,RACK-3,ZONE-1,125,1
ZONE-2:RACK-5:399,IMM-2350-B83-384,RACK-5,ZONE-2,125,1
ZONE-2:RACK-5:400,IMM-2351-B91-384,RACK-5,ZONE-2,193,1
ZONE-4:RACK-9:820,DEW-2352-B59-795,RACK-9,ZONE-4,156,1
ZONE-4:RACK-9:300,VIT-2353-B71-285,RACK-9,ZONE-4,92,1
ZONE-1:RACK-3:799,ANT-2354-B63-789,RACK-3,ZONE-1,194,1
ZONE-4:RACK-10:806,DEW-2355-B26-795,RACK-10,ZONE-4,81,1
ZONE-4:RACK-10:450,SUP-2356-B20-434,RACK-10,ZONE-4,99,1
ZONE-4:RACK-10:451,SUP-2357-B19-434,RACK-10,ZONE-4,121,1
ZONE-4:RACK-10:308,VIT-2358-B63-285,RACK-10,ZONE-4,60,1
ZONE-1:RACK-3:317,ANT-2359-B17-295,RACK-3,ZONE-1,161,1
ZONE-1:RACK-3:318,ANT-2360-B67-295,RACK-3,ZONE-1,120,1
ZONE-1:RACK-4:803,ANT-2361-B33-789,RACK-4,ZONE-1,129,1
ZONE-4:RACK-10:452,SUP-2362-B14-434,RACK-10,ZONE-4,186,1
ZONE-3:RACK-6:869,TOP-2363-B37-854,RACK-6,ZONE-3,156,1
ZONE-1:RACK-4:804,ANT-2364-B40-789,RACK-4,ZONE-1,117,1
ZONE-1:RACK-4:311,ANT-2365-B22-295,RACK-4,ZONE-1,116,1
ZONE-4:RACK-1:449,SUP-2366-B45-434,RACK-1,ZONE-4,55,1
ZONE-2:RACK-5:401,IMM-2367-B72-384,RACK-5,ZONE-2,166,1
ZONE-4:RACK-1:811,DEW-2368-B20-795,RACK-1,ZONE-4,51,1
ZONE-1:RACK-4:805,ANT-2369-B21-789,RACK-4,ZONE-1,168,1
ZONE-4:RACK-1:207,DIG-2370-B25-185,RACK-1,ZONE-4,98,1
ZONE-1:RACK-4:806,ANT-2371-B51-789,RACK-4,ZONE-1,67,1
ZONE-1:RACK-5:804,ANT-2372-B53-789,RACK-5,ZONE-1,181,1
ZONE-1:RACK-5:310,ANT-2373-B59-295,RACK-5,ZONE-1,69,1
ZONE-1:RACK-5:311,ANT-2374-B29-295,RACK-5,ZONE-1,174,1
ZONE-1:RACK-5:312,ANT-2375-B19-295,RACK-5,ZONE-1,195,1
ZONE-4:RACK-1:812,DEW-2376-B97-795,RACK-1,ZONE-4,193,1
ZONE-1:RACK-5:313,ANT-2377-B46-295,RACK-5,ZONE-1,74,1
ZONE-1:RACK-6:311,ANT-2378-B43-295,RACK-6,ZONE-1,174,1
ZONE-4:RACK-1:208,DIG-2379-B63-185,RACK-1,ZONE-4,70,1
ZONE-2:RACK-5:402,IMM-2380-B32-384,RACK-5,ZONE-2,108,1
ZONE-4:RACK-2:210,DIG-2381-B11-185,RACK-2,ZONE-4,101,1
ZONE-3:RACK-6:870,TOP-2382-B90-854,RACK-6,ZONE-3,117,1
ZONE-4:RACK-2:296,VIT-2383-B78-285,RACK-2,ZONE-4,187,1
ZONE-4:RACK-2:814,DEW-2384-B12-795,RACK-2,ZONE-4,142,1
ZONE-1:RACK-6:312,ANT-2385-B80-295,RACK-6,ZONE-1,84,1
ZONE-1:RACK-6:313,ANT-2386-B29-295,RACK-6,ZONE-1,141,1
ZONE-4:RACK-2:815,DEW-2387-B82-795,RACK-2,ZONE-4,118,1
ZONE-2:RACK-5:403,IMM-2388-B23-384,RACK-5,ZONE-2,55,1
ZONE-2:RACK-6:399,IMM-2389-B74-384,RACK-6,ZONE-2,55,1
ZONE-4:RACK-2:211,DIG-2390-B32-185,RACK-2,ZONE-4,88,1
ZONE-3:RACK-6:871,TOP-2391-B49-854,RACK-6,ZONE-3,59,1
ZONE-2:RACK-6:400,IMM-2392-B22-384,RACK-6,ZONE-2,155,1
ZONE-4:RACK-3:197,DIG-2393-B84-185,RACK-3,ZONE-4,128,1
ZONE-2:RACK-6:401,IMM-2394-B62-384,RACK-6,ZONE-2,124,1
ZONE-1:RACK-6:314,ANT-2395-B79-295,RACK-6,ZONE-1,99,1
ZONE-2:RACK-6:402,IMM-2396-B98-384,RACK-6,ZONE-2,178,1
ZONE-4:RACK-3:454,SUP-2397-B21-434,RACK-3,ZONE-4,155,1
ZONE-4:RACK-3:817,DEW-2398-B15-795,RACK-3,ZONE-4,93,1
ZONE-4:RACK-3:198,DIG-2399-B58-185,RACK-3,ZONE-4,163,1
ZONE-4:RACK-3:455,SUP-2400-B55-434,RACK-3,ZONE-4,184,1
ZONE-4:RACK-4:815,DEW-2401-B87-795,RACK-4,ZONE-4,164,1
ZONE-4:RACK-4:304,VIT-2402-B88-285,RACK-4,ZONE-4,110,1
ZONE-4:RACK-4:305,VIT-2403-B13-285,RACK-4,ZONE-4,179,1
ZONE-2:RACK-6:403,IMM-2404-B16-384,RACK-6,ZONE-2,130,1
ZONE-4:RACK-4:816,DEW-2405-B77-795,RACK-4,ZONE-4,143,1
ZONE-4:RACK-4:817,DEW-2406-B24-795,RACK-4,ZONE-4,151,1
ZONE-4:RACK-5:203,DIG-2407-B56-185,RACK-5,ZONE-4,121,1
ZONE-1:RACK-6:315,ANT-2408-B46-295,RACK-6,ZONE-1,76,1
ZONE-4:RACK-5:204,DIG-2409-B10-185,RACK-5,ZONE-4,54,1
ZONE-1:RACK-7:804,ANT-2410-B42-789,RACK-7,ZONE-1,178,1
ZONE-2:RACK-7:399,IMM-2411-B93-384,RACK-7,ZONE-2,61,1
ZONE-2:RACK-7:400,IMM-2412-B27-384,RACK-7,ZONE-2,51,1
ZONE-4:RACK-5:811,DEW-2413-B83-795,RACK-5,ZONE-4,63,1
ZONE-3:RACK-6:872,TOP-2414-B86-854,RACK-6,ZONE-3,91,1
ZONE-4:RACK-5:303,VIT-2415-B56-285,RACK-5,ZONE-4,87,1
ZONE-1:RACK-7:805,ANT-2416-B28-789,RACK-7,ZONE-1,61,1
ZONE-4:RACK-5:304,VIT-2417-B69-285,RACK-5,ZONE-4,190,1
ZONE-2:RACK-7:401,IMM-2418-B84-384,RACK-7,ZONE-2,198,1
ZONE-4:RACK-6:449,SUP-2419-B73-434,RACK-6,ZONE-4,51,1
ZONE-3:RACK-6:873,TOP-2420-B34-854,RACK-6,ZONE-3,61,1
ZONE-4:RACK-6:305,VIT-2421-B30-285,RACK-6,ZONE-4,118,1
ZONE-1:RACK-7:310,ANT-2422-B69-295,RACK-7,ZONE-1,59,1
ZONE-4:RACK-6:201,DIG-2423-B23-185,RACK-6,ZONE-4,52,1
ZONE-4:RACK-6:306,VIT-2424-B27-285,RACK-6,ZONE-4,158,1
ZONE-1:RACK-7:311,ANT-2425-B18-295,RACK-7,ZONE-1,178,1
ZONE-4:RACK-6:307,VIT-2426-B45-285,RACK-6,ZONE-4,191,1
ZONE-2:RACK-7:402,IMM-2427-B99-384,RACK-7,ZONE-2,97,1
ZONE-4:RACK-7:306,VIT-2428-B53-285,RACK-7,ZONE-4,198,1
ZONE-2:RACK-7:403,IMM-2429-B26-384,RACK-7,ZONE-2,56,1
ZONE-1:RACK-7:312,ANT-2430-B63-295,RACK-7,ZONE-1,99,1
ZONE-4:RACK-7:806,DEW-2431-B74-795,RACK-7,ZONE-4,146,1
ZONE-2:RACK-8:399,IMM-2432-B60-384,RACK-8,ZONE-2,188,1
ZONE-2:RACK-8:400,IMM-2433-B84-384,RACK-8,ZONE-2,54,1
ZONE-1:RACK-8:802,ANT-2434-B61-789,RACK-8,ZONE-1,134,1
ZONE-1:RACK-8:312,ANT-2435-B42-295,RACK-8,ZONE-1,88,1
ZONE-4:RACK-7:208,DIG-2436-B39-185,RACK-7,ZONE-4,177,1
ZONE-1:RACK-8:803,ANT-2437-B69-789,RACK-8,ZONE-1,139,1
ZONE-1:RACK-8:804,ANT-2438-B30-789,RACK-8,ZONE-1,180,1
ZONE-2:RACK-8:401,IMM-2439-B17-384,RACK-8,ZONE-2,179,1
ZONE-1:RACK-8:805,ANT-2440-B92-789,RACK-8,ZONE-1,75,1
ZONE-2:RACK-8:402,IMM-2441-B98-384,RACK-8,ZONE-2,134,1
ZONE-4:RACK-7:209,DIG-2442-B38-185,RACK-7,ZONE-4,130,1
ZONE-4:RACK-7:210,DIG-2443-B26-185,RACK-7,ZONE-4,57,1
ZONE-2:RACK-8:403,IMM-2444-B76-384,RACK-8,ZONE-2,189,1
ZONE-4:RACK-8:298,VIT-2445-B14-285,RACK-8,ZONE-4,190,1
ZONE-4:RACK-8:200,DIG-2446-B32-185,RACK-8,ZONE-4,71,1
ZONE-1:RACK-9:311,ANT-2447-B83-295,RACK-9,ZONE-1,116,1
ZONE-4:RACK-8:460,SUP-2448-B38-434,RACK-8,ZONE-4,169,1
ZONE-4:RACK-8:461,SUP-2449-B43-434,RACK-8,ZONE-4,91,1
ZONE-1:RACK-9:312,ANT-2450-B70-295,RACK-9,ZONE-1,62,1
ZONE-4:RACK-8:811,DEW-2451-B49-795,RACK-8,ZONE-4,55,1
ZONE-1:RACK-9:803,ANT-2452-B75-789,RACK-9,ZONE-1,78,1
ZONE-4:RACK-9:449,SUP-2453-B55-434,RACK-9,ZONE-4,159,1
ZONE-4:RACK-9:198,DIG-2454-B25-185,RACK-9,ZONE-4,160,1
ZONE-4:RACK-9:199,DIG-2455-B10-185,RACK-9,ZONE-4,107,1
ZONE-4:RACK-9:200,DIG-2456-B99-185,RACK-9,ZONE-4,110,1
ZONE-4:RACK-9:201,DIG-2457-B36-185,RACK-9,ZONE-4,125,1
ZONE-1:RACK-9:804,ANT-2458-B71-789,RACK-9,ZONE-1,81,1
ZONE-1:RACK-9:805,ANT-2459-B60-789,RACK-9,ZONE-1,64,1
ZONE-1:RACK-10:312,ANT-2460-B62-295,RACK-10,ZONE-1,170,1
ZONE-4:RACK-10:309,VIT-2461-B99-285,RACK-10,ZONE-4,190,1
ZONE-1:RACK-10:802,ANT-2462-B82-789,RACK-10,ZONE-1,139,1
ZONE-1:RACK-10:313,ANT-2463-B27-295,RACK-10,ZONE-1,152,1
ZONE-4:RACK-10:200,DIG-2464-B93-185,RACK-10,ZONE-4,149,1
ZONE-1:RACK-10:314,ANT-2465-B84-295,RACK-10,ZONE-1,50,1
ZONE-4:RACK-10:807,DEW-2466-B87-795,RACK-10,ZONE-4,87,1
ZONE-4:RACK-10:453,SUP-2467-B96-434,RACK-10,ZONE-4,129,1
ZONE-2:RACK-9:399,IMM-2468-B43-384,RACK-9,ZONE-2,159,1
ZONE-4:RACK-10:310,VIT-2469-B20-285,RACK-10,ZONE-4,117,1
ZONE-4:RACK-1:209,DIG-2470-B17-185,RACK-1,ZONE-4,91,1
ZONE-4:RACK-1:813,DEW-2471-B60-795,RACK-1,ZONE-4,187,1
ZONE-1:RACK-10:803,ANT-2472-B54-789,RACK-10,ZONE-1,111,1
ZONE-4:RACK-1:302,VIT-2473-B13-285,RACK-1,ZONE-4,157,1
ZONE-3:RACK-7:869,TOP-2474-B62-854,RACK-7,ZONE-3,96,1
ZONE-2:RACK-9:400,IMM-2475-B26-384,RACK-9,ZONE-2,80,1
ZONE-2:RACK-9:401,IMM-2476-B10-384,RACK-9,ZONE-2,194,1
ZONE-1:RACK-1:805,ANT-2477-B13-789,RACK-1,ZONE-1,153,1
ZONE-4:RACK-1:814,DEW-2478-B15-795,RACK-1,ZONE-4,167,1
ZONE-2:RACK-9:402,IMM-2479-B79-384,RACK-9,ZONE-2,80,1
ZONE-1:RACK-1:806,ANT-2480-B96-789,RACK-1,ZONE-1,108,1
ZONE-3:RACK-7:870,TOP-2481-B64-854,RACK-7,ZONE-3,198,1
ZONE-1:RACK-1:807,ANT-2482-B77-789,RACK-1,ZONE-1,58,1
ZONE-4:RACK-1:303,VIT-2483-B67-285,RACK-1,ZONE-4,181,1
ZONE-2:RACK-9:403,IMM-2484-B86-384,RACK-9,ZONE-2,135,1
ZONE-1:RACK-1:314,ANT-2485-B12-295,RACK-1,ZONE-1,186,1
ZONE-4:RACK-2:816,DEW-2486-B74-795,RACK-2,ZONE-4,110,1
ZONE-1:RACK-1:315,ANT-2487-B71-295,RACK-1,ZONE-1,82,1
ZONE-1:RACK-2:315,ANT-2488-B93-295,RACK-2,ZONE-1,126,1
ZONE-1:RACK-2:804,ANT-2489-B59-789,RACK-2,ZONE-1,164,1
ZONE-1:RACK-2:316,ANT-2490-B41-295,RACK-2,ZONE-1,168,1
ZONE-4:RACK-2:297,VIT-2491-B93-285,RACK-2,ZONE-4,97,1
ZONE-3:RACK-7:871,TOP-2492-B56-854,RACK-7,ZONE-3,87,1
ZONE-4:RACK-2:212,DIG-2493-B52-185,RACK-2,ZONE-4,66,1
ZONE-4:RACK-2:298,VIT-2494-B17-285,RACK-2,ZONE-4,188,1
ZONE-4:RACK-2:449,SUP-2495-B93-434,RACK-2,ZONE-4,195,1
ZONE-4:RACK-3:456,SUP-2496-B84-434,RACK-3,ZONE-4,126,1
ZONE-4:RACK-3:457,SUP-2497-B59-434,RACK-3,ZONE-4,118,1
ZONE-1:RACK-2:317,ANT-2498-B87-295,RACK-2,ZONE-1,115,1
ZONE-1:RACK-2:805,ANT-2499-B80-789,RACK-2,ZONE-1,159,1
ZONE-3:RACK-7:872,TOP-2500-B32-854,RACK-7,ZONE-3,189,1
ZONE-3:RACK-7:873,TOP-2501-B55-854,RACK-7,ZONE-3,63,1
ZONE-1:RACK-3:800,ANT-2502-B60-789,RACK-3,ZONE-1,133,1
ZONE-3:RACK-8:869,TOP-2503-B21-854,RACK-8,ZONE-3,88,1
ZONE-4:RACK-3:301,VIT-2504-B69-285,RACK-3,ZONE-4,111,1
ZONE-1:RACK-3:319,ANT-2505-B13-295,RACK-3,ZONE-1,137,1
ZONE-4:RACK-3:199,DIG-2506-B18-185,RACK-3,ZONE-4,159,1
ZONE-1:RACK-3:320,ANT-2507-B46-295,RACK-3,ZONE-1,65,1
ZONE-2:RACK-10:399,IMM-2508-B44-384,RACK-10,ZONE-2,65,1
ZONE-4:RACK-3:302,VIT-2509-B39-285,RACK-3,ZONE-4,61,1
ZONE-2:RACK-10:400,IMM-2510-B30-384,RACK-10,ZONE-2,131,1
ZONE-3:RACK-8:870,TOP-2511-B81-854,RACK-8,ZONE-3,173,1
ZONE-4:RACK-4:200,DIG-2512-B76-185,RACK-4,ZONE-4,63,1
ZONE-1:RACK-3:801,ANT-2513-B57-789,RACK-3,ZONE-1,133,1
ZONE-3:RACK-8:871,TOP-2514-B59-854,RACK-8,ZONE-3,198,1
ZONE-4:RACK-4:306,VIT-2515-B54-285,RACK-4,ZONE-4,76,1
ZONE-3:RACK-8:872,TOP-2516-B10-854,RACK-8,ZONE-3,61,1
ZONE-2:RACK-10:401,IMM-2517-B14-384,RACK-10,ZONE-2,123,1
ZONE-1:RACK-3:321,ANT-2518-B64-295,RACK-3,ZONE-1,105,1
ZONE-4:RACK-4:201,DIG-2519-B76-185,RACK-4,ZONE-4,111,1
ZONE-4:RACK-4:307,VIT-2520-B57-285,RACK-4,ZONE-4,93,1
ZONE-4:RACK-4:450,SUP-2521-B89-434,RACK-4,ZONE-4,86,1
ZONE-3:RACK-8:873,TOP-2522-B22-854,RACK-8,ZONE-3,54,1
ZONE-4:RACK-5:205,DIG-2523-B22-185,RACK-5,ZONE-4,136,1
ZONE-2:RACK-10:402,IMM-2524-B57-384,RACK-10,ZONE-2,61,1
ZONE-2:RACK-10:403,IMM-2525-B88-384,RACK-10,ZONE-2,71,1
ZONE-4:RACK-5:206,DIG-2526-B93-185,RACK-5,ZONE-4,67,1
ZONE-2:RACK-1:404,IMM-2527-B49-384,RACK-1,ZONE-2,56,1
ZONE-4:RACK-5:305,VIT-2528-B13-285,RACK-5,ZONE-4,165,1
ZONE-2:RACK-1:405,IMM-2529-B10-384,RACK-1,ZONE-2,99,1
ZONE-4:RACK-5:812,DEW-2530-B16-795,RACK-5,ZONE-4,179,1
ZONE-4:RACK-5:207,DIG-2531-B67-185,RACK-5,ZONE-4,68,1
ZONE-4:RACK-6:308,VIT-2532-B32-285,RACK-6,ZONE-4,63,1
ZONE-4:RACK-6:309,VIT-2533-B89-285,RACK-6,ZONE-4,160,1
ZONE-4:RACK-6:450,SUP-2534-B72-434,RACK-6,ZONE-4,115,1
ZONE-3:RACK-9:869,TOP-2535-B32-854,RACK-9,ZONE-3,105,1
ZONE-4:RACK-6:202,DIG-2536-B61-185,RACK-6,ZONE-4,177,1
ZONE-4:RACK-6:451,SUP-2537-B66-434,RACK-6,ZONE-4,68,1
ZONE-4:RACK-7:449,SUP-2538-B77-434,RACK-7,ZONE-4,189,1
ZONE-3:RACK-9:870,TOP-2539-B80-854,RACK-9,ZONE-3,54,1
ZONE-4:RACK-7:211,DIG-2540-B17-185,RACK-7,ZONE-4,121,1
ZONE-2:RACK-1:406,IMM-2541-B40-384,RACK-1,ZONE-2,150,1
ZONE-4:RACK-7:807,DEW-2542-B48-795,RACK-7,ZONE-4,97,1
ZONE-4:RACK-7:450,SUP-2543-B46-434,RACK-7,ZONE-4,114,1
ZONE-4:RACK-7:307,VIT-2544-B83-285,RACK-7,ZONE-4,100,1
ZONE-1:RACK-4:312,ANT-2545-B85-295,RACK-4,ZONE-1,171,1
ZONE-4:RACK-8:299,VIT-2546-B29-285,RACK-8,ZONE-4,110,1
ZONE-1:RACK-4:313,ANT-2547-B21-295,RACK-4,ZONE-1,66,1
ZONE-4:RACK-8:300,VIT-2548-B16-285,RACK-8,ZONE-4,56,1
ZONE-3:RACK-9:871,TOP-2549-B20-854,RACK-9,ZONE-3,122,1
ZONE-4:RACK-8:812,DEW-2550-B12-795,RACK-8,ZONE-4,121,1
ZONE-4:RACK-8:462,SUP-2551-B71-434,RACK-8,ZONE-4,91,1
ZONE-3:RACK-9:872,TOP-2552-B57-854,RACK-9,ZONE-3,71,1
ZONE-4:RACK-8:813,DEW-2553-B10-795,RACK-8,ZONE-4,137,1
ZONE-4:RACK-9:450,SUP-2554-B38-434,RACK-9,ZONE-4,158,1
ZONE-1:RACK-4:314,ANT-2555-B84-295,RACK-4,ZONE-1,123,1
ZONE-3:RACK-9:873,TOP-2556-B50-854,RACK-9,ZONE-3,91,1
ZONE-4:RACK-9:451,SUP-2557-B42-434,RACK-9,ZONE-4,60,1
ZONE-4:RACK-9:821,DEW-2558-B78-795,RACK-9,ZONE-4,97,1
ZONE-3:RACK-10:869,TOP-2559-B96-854,RACK-10,ZONE-3,174,1
