Event_ID,Transport_ID,Vehicle_Type,Route_Type,Status,Estimated_Transit_Days,Event_Type,Event_Date
TRN-01737,ZONE-2::RACK-1::384::GJ11X7822::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01738,ZONE-3::RACK-8::854::GJ12X5063::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01739,ZONE-4::RACK-4::434::GJ23X5185::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01740,ZONE-4::RACK-4::795::GJ27X2754::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01741,ZONE-4::RACK-4::795::GJ23X5465::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01742,ZONE-3::RACK-8::854::GJ09X7005::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01743,ZONE-3::RACK-8::854::GJ23X7398::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01744,ZONE-4::RACK-4::285::GJ21X7971::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01745,ZONE-4::RACK-4::185::GJ30X6044::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01746,ZONE-4::RACK-5::185::GJ09X1112::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01747,ZONE-3::RACK-9::854::GJ21X9440::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01748,ZONE-4::RACK-5::795::GJ19X5713::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01749,ZONE-4::RACK-5::795::GJ04X6241::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01750,ZONE-3::RACK-9::854::GJ17X8039::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01751,ZONE-4::RACK-5::185::GJ14X1053::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01752,ZONE-3::RACK-9::854::GJ03X3136::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01753,ZONE-2::RACK-1::384::GJ14X7289::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01754,ZONE-4::RACK-6::434::GJ01X7726::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01755,ZONE-3::RACK-9::854::GJ07X3009::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01756,ZONE-1::RACK-10::789::GJ08X2709::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01757,ZONE-2::RACK-1::384::GJ20X8820::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01758,ZONE-4::RACK-6::185::GJ22X1394::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01759,ZONE-3::RACK-9::854::GJ24X9408::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01760,ZONE-3::RACK-10::854::GJ08X4506::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01761,ZONE-1::RACK-10::789::GJ24X3685::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01762,ZONE-4::RACK-7::185::GJ16X5496::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01763,ZONE-1::RACK-10::789::GJ07X8970::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01764,ZONE-3::RACK-10::854::GJ17X7384::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01765,ZONE-2::RACK-2::384::GJ21X5017::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01766,ZONE-4::RACK-7::185::GJ02X4245::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01767,ZONE-1::RACK-1::789::GJ18X2499::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01768,ZONE-4::RACK-8::185::GJ23X1698::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01769,ZONE-1::RACK-1::295::GJ12X3425::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01770,ZONE-1::RACK-1::789::GJ10X3256::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01771,ZONE-1::RACK-1::295::GJ05X8172::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01772,ZONE-4::RACK-8::285::GJ27X4558::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01773,ZONE-3::RACK-10::854::GJ13X2230::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01774,ZONE-1::RACK-1::295::GJ13X8172::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01775,ZONE-4::RACK-8::434::GJ13X7840::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01776,ZONE-1::RACK-2::295::GJ12X5328::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01777,ZONE-4::RACK-9::434::GJ07X3648::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01778,ZONE-3::RACK-10::854::GJ08X3513::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01779,ZONE-1::RACK-2::789::GJ11X2202::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01780,ZONE-1::RACK-2::789::GJ19X6467::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01781,ZONE-4::RACK-9::285::GJ30X6985::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01782,ZONE-4::RACK-9::285::GJ11X1934::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01783,ZONE-4::RACK-10::434::GJ28X8907::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01784,ZONE-4::RACK-10::795::GJ29X6793::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01785,ZONE-1::RACK-2::789::GJ05X6194::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01786,ZONE-4::RACK-10::795::GJ24X6673::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01787,ZONE-4::RACK-10::795::GJ05X5328::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01788,ZONE-1::RACK-2::295::GJ13X6948::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01789,ZONE-3::RACK-10::854::GJ22X7532::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01790,ZONE-3::RACK-1::854::GJ29X6133::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01791,ZONE-1::RACK-3::295::GJ13X9573::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01792,ZONE-3::RACK-1::854::GJ11X9382::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01793,ZONE-2::RACK-2::384::GJ15X2258::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01794,ZONE-1::RACK-3::789::GJ14X5369::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01795,ZONE-4::RACK-1::434::GJ30X4177::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01796,ZONE-1::RACK-3::789::GJ26X3703::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01797,ZONE-4::RACK-1::285::GJ27X7102::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01798,ZONE-2::RACK-2::384::GJ15X4384::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01799,ZONE-2::RACK-2::384::GJ21X7008::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01800,ZONE-4::RACK-1::285::GJ05X6015::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01801,ZONE-4::RACK-1::434::GJ16X7961::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01802,ZONE-4::RACK-2::185::GJ25X9719::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01803,ZONE-4::RACK-2::795::GJ30X4471::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01804,ZONE-2::RACK-3::384::GJ06X9871::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01805,ZONE-4::RACK-2::185::GJ14X8889::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01806,ZONE-4::RACK-2::795::GJ17X8304::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01807,ZONE-1::RACK-3::789::GJ10X5561::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01808,ZONE-1::RACK-3::295::GJ17X2836::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01809,ZONE-1::RACK-4::295::GJ26X7609::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01810,ZONE-4::RACK-3::434::GJ08X2500::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01811,ZONE-4::RACK-3::795::GJ11X4850::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01812,ZONE-2::RACK-3::384::GJ27X9363::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01813,ZONE-4::RACK-3::185::GJ04X1613::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01814,ZONE-2::RACK-3::384::GJ03X5022::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01815,ZONE-4::RACK-4::185::GJ22X5898::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01816,ZONE-2::RACK-3::384::GJ18X6865::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01817,ZONE-1::RACK-4::295::GJ29X3199::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01818,ZONE-2::RACK-3::384::GJ12X1758::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01819,ZONE-2::RACK-4::384::GJ27X1769::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01820,ZONE-2::RACK-4::384::GJ24X6532::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01821,ZONE-3::RACK-2::854::GJ05X2776::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01822,ZONE-4::RACK-4::434::GJ21X4763::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01823,ZONE-1::RACK-4::295::GJ24X6892::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01824,ZONE-3::RACK-2::854::GJ10X5398::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01825,ZONE-4::RACK-4::795::GJ19X5382::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01826,ZONE-2::RACK-4::384::GJ18X9809::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01827,ZONE-2::RACK-4::384::GJ06X1200::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01828,ZONE-4::RACK-5::795::GJ13X1303::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01829,ZONE-2::RACK-4::384::GJ28X6836::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01830,ZONE-2::RACK-5::384::GJ10X5068::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01831,ZONE-1::RACK-4::789::GJ10X2304::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01832,ZONE-3::RACK-2::854::GJ14X5845::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01833,ZONE-4::RACK-5::795::GJ17X3593::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01834,ZONE-2::RACK-5::384::GJ15X5149::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01835,ZONE-4::RACK-5::795::GJ08X8689::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01836,ZONE-4::RACK-5::434::GJ17X5492::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01837,ZONE-1::RACK-5::789::GJ09X8395::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01838,ZONE-4::RACK-5::795::GJ11X9180::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01839,ZONE-1::RACK-5::789::GJ16X6108::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01840,ZONE-2::RACK-5::384::GJ15X2279::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01841,ZONE-4::RACK-6::434::GJ30X3926::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01842,ZONE-3::RACK-2::854::GJ27X6555::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01843,ZONE-4::RACK-6::185::GJ08X1229::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01844,ZONE-4::RACK-6::795::GJ24X1949::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01845,ZONE-3::RACK-2::854::GJ28X7060::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01846,ZONE-1::RACK-5::789::GJ25X5218::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01847,ZONE-4::RACK-6::795::GJ15X1880::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01848,ZONE-4::RACK-6::185::GJ04X2060::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01849,ZONE-1::RACK-5::789::GJ11X5333::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01850,ZONE-3::RACK-3::854::GJ30X2401::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01851,ZONE-4::RACK-7::795::GJ12X6087::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01852,ZONE-3::RACK-3::854::GJ11X5102::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01853,ZONE-3::RACK-3::854::GJ14X3727::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01854,ZONE-4::RACK-7::795::GJ04X5804::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01855,ZONE-2::RACK-5::384::GJ28X7704::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01856,ZONE-3::RACK-3::854::GJ14X3279::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01857,ZONE-4::RACK-7::795::GJ06X8468::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01858,ZONE-4::RACK-7::795::GJ23X1668::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01859,ZONE-1::RACK-5::295::GJ30X9209::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01860,ZONE-4::RACK-7::434::GJ15X3297::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01861,ZONE-1::RACK-6::295::GJ26X5488::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01862,ZONE-4::RACK-8::434::GJ18X7432::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01863,ZONE-4::RACK-8::185::GJ15X2791::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01864,ZONE-4::RACK-8::185::GJ27X3027::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01865,ZONE-2::RACK-5::384::GJ22X4867::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01866,ZONE-1::RACK-6::295::GJ10X3428::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01867,ZONE-4::RACK-8::185::GJ06X2813::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01868,ZONE-1::RACK-6::789::GJ23X1598::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01869,ZONE-4::RACK-8::795::GJ30X6638::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01870,ZONE-3::RACK-3::854::GJ23X2866::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01871,ZONE-4::RACK-9::434::GJ25X3449::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01872,ZONE-4::RACK-9::185::GJ27X4504::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01873,ZONE-4::RACK-9::285::GJ27X3348::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01874,ZONE-3::RACK-4::854::GJ24X8239::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01875,ZONE-4::RACK-9::185::GJ07X6453::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01876,ZONE-4::RACK-9::795::GJ30X8944::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01877,ZONE-4::RACK-10::795::GJ06X5907::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01878,ZONE-3::RACK-4::854::GJ25X9157::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01879,ZONE-1::RACK-6::295::GJ27X9811::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-01880,ZONE-4::RACK-10::185::GJ29X9603::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01881,ZONE-3::RACK-4::854::GJ17X4217::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-01882,ZONE-4::RACK-10::795::GJ09X4010::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01883,ZONE-3::RACK-4::854::GJ04X2061::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01884,ZONE-4::RACK-10::185::GJ15X4723::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01885,ZONE-4::RACK-10::795::GJ03X4858::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01886,ZONE-4::RACK-1::285::GJ02X6383::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01887,ZONE-4::RACK-1::434::GJ18X3994::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01888,ZONE-3::RACK-4::854::GJ23X8514::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01889,ZONE-4::RACK-1::434::GJ27X8741::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01890,ZONE-4::RACK-1::285::GJ03X9079::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01891,ZONE-2::RACK-6::384::GJ15X6806::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-01892,ZONE-4::RACK-2::795::GJ28X9659::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01893,ZONE-2::RACK-6::384::GJ06X1549::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01894,ZONE-2::RACK-6::384::GJ23X4559::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01895,ZONE-1::RACK-7::295::GJ07X1011::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01896,ZONE-1::RACK-7::295::GJ11X9080::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-01897,ZONE-1::RACK-7::295::GJ12X2891::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01898,ZONE-1::RACK-7::295::GJ14X1705::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-01899,ZONE-4::RACK-2::185::GJ07X1921::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-01900,ZONE-2::RACK-6::384::GJ04X2021::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01901,ZONE-4::RACK-2::795::GJ05X5064::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-01902,ZONE-1::RACK-8::295::GJ27X7409::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-01903,ZONE-1::RACK-8::789::GJ23X8925::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-01904,ZONE-1::RACK-8::789::GJ01X2039::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01905,ZONE-1::RACK-8::789::GJ23X5793::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01906,ZONE-1::RACK-8::789::GJ26X6532::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-01907,ZONE-2::RACK-6::384::GJ28X5690::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-01908,ZONE-4::RACK-2::434::GJ01X1085::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-01909,ZONE-1::RACK-9::295::GJ11X7822::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-01910,ZONE-2::RACK-7::384::GJ12X5063::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-01911,ZONE-1::RACK-9::295::GJ21X8382::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
