Event_ID,Assignment_ID,Dispatch_Date,Vehicle_ID,Delivery_Status,Is_Damaged,Delay_Reason,Event_Type,Event_Date
DSP-00835,ZONE-3::RACK-8::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-05
DSP-00836,ZONE-3::RACK-8::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-03
DSP-00837,ZONE-3::RACK-9::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,0,Logistics,Delayed,2025-07-04
DSP-00838,ZONE-3::RACK-9::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-04
DSP-00839,ZONE-3::RACK-9::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-07
DSP-00840,ZONE-3::RACK-9::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-00841,ZONE-3::RACK-9::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-00842,ZONE-3::RACK-10::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-00843,ZONE-3::RACK-10::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-00844,ZONE-3::RACK-10::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-00845,ZONE-3::RACK-10::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-00846,ZONE-2::RACK-3::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-03
DSP-00847,ZONE-1::RACK-7::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-00848,ZONE-3::RACK-10::285::GJ24X1586,2025-07-10 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-10
DSP-00849,ZONE-3::RACK-1::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-00850,ZONE-3::RACK-1::795::GJ22X4240,2025-07-10 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-10
DSP-00851,ZONE-3::RACK-1::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-04
DSP-00852,ZONE-3::RACK-1::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-06
DSP-00853,ZONE-3::RACK-1::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-04
DSP-00854,ZONE-2::RACK-3::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,0,Depot Overflow,Delayed,2025-07-05
DSP-00855,ZONE-3::RACK-2::795::GJ22X4240,2025-07-10 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-10
DSP-00856,ZONE-3::RACK-2::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-00857,ZONE-3::RACK-2::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-00858,ZONE-3::RACK-2::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-04
DSP-00859,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-00860,ZONE-1::RACK-8::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-00861,ZONE-1::RACK-8::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-09
DSP-00862,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-00863,ZONE-1::RACK-8::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00864,ZONE-3::RACK-3::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-00865,ZONE-2::RACK-4::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-06
DSP-00866,ZONE-3::RACK-3::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-04
DSP-00867,ZONE-3::RACK-3::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-00868,ZONE-1::RACK-8::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00869,ZONE-1::RACK-8::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-00870,ZONE-3::RACK-3::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Logistics,Delayed,2025-07-07
DSP-00871,ZONE-3::RACK-4::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-00872,ZONE-3::RACK-4::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-00873,ZONE-3::RACK-4::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,1,Traffic,Delayed,2025-07-04
DSP-00874,ZONE-3::RACK-4::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-00875,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Logistics,Delayed,2025-07-05
DSP-00876,ZONE-2::RACK-4::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-00877,ZONE-1::RACK-9::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-04
DSP-00878,ZONE-1::RACK-9::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-06
DSP-00879,ZONE-1::RACK-9::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,Delayed,0,Depot Overflow,Delayed,2025-07-09
DSP-00880,ZONE-3::RACK-5::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-00881,ZONE-2::RACK-4::384::GJ08X1309,2025-07-09 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-09
DSP-00882,ZONE-3::RACK-5::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-04
DSP-00883,ZONE-3::RACK-5::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-08
DSP-00884,ZONE-3::RACK-5::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-00885,ZONE-2::RACK-4::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delayed,0,Weather,Delayed,2025-07-06
DSP-00886,ZONE-3::RACK-5::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,0,Weather,Delayed,2025-07-05
DSP-00887,ZONE-2::RACK-4::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-06
DSP-00888,ZONE-3::RACK-6::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-00889,ZONE-3::RACK-6::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,0,Traffic,Delayed,2025-07-04
DSP-00890,ZONE-1::RACK-9::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-04
DSP-00891,ZONE-3::RACK-6::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-00892,ZONE-3::RACK-6::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-03
DSP-00893,ZONE-3::RACK-6::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-03
DSP-00894,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-06
DSP-00895,ZONE-1::RACK-9::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-00896,ZONE-1::RACK-10::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delayed,1,Operator Error,Delayed,2025-07-06
DSP-00897,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-00898,ZONE-1::RACK-10::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-04
DSP-00899,ZONE-1::RACK-10::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-03
DSP-00900,ZONE-3::RACK-7::185::GJ30X1043,2025-07-09 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-09
DSP-00901,ZONE-3::RACK-7::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-06
DSP-00902,ZONE-1::RACK-10::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-06
DSP-00903,ZONE-3::RACK-7::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-04
DSP-00904,ZONE-3::RACK-8::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-00905,ZONE-2::RACK-5::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-05
DSP-00906,ZONE-3::RACK-8::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-07
DSP-00907,ZONE-3::RACK-8::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-00908,ZONE-2::RACK-5::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-06
DSP-00909,ZONE-1::RACK-10::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-04
DSP-00910,ZONE-3::RACK-8::285::GJ24X1586,2025-07-10 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-10
DSP-00911,ZONE-1::RACK-1::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-03
DSP-00912,ZONE-3::RACK-8::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-00913,ZONE-3::RACK-9::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-00914,ZONE-3::RACK-9::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-00915,ZONE-1::RACK-1::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-06
DSP-00916,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-00917,ZONE-2::RACK-5::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-00918,ZONE-3::RACK-9::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-00919,ZONE-3::RACK-9::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-00920,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-05
DSP-00921,ZONE-3::RACK-10::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-00922,ZONE-3::RACK-10::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-06
DSP-00923,ZONE-3::RACK-10::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,0,Operator Error,Delayed,2025-07-07
DSP-00924,ZONE-3::RACK-10::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,0,Depot Overflow,Delayed,2025-07-05
DSP-00925,ZONE-3::RACK-1::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-00926,ZONE-3::RACK-1::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-00927,ZONE-3::RACK-1::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-00928,ZONE-3::RACK-1::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00929,ZONE-2::RACK-5::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-04
DSP-00930,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-04
DSP-00931,ZONE-3::RACK-1::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-08
DSP-00932,ZONE-3::RACK-2::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-00933,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Weather,Delayed,2025-07-04
DSP-00934,ZONE-3::RACK-2::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-00935,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-04
DSP-00936,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-05
DSP-00937,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-00938,ZONE-1::RACK-2::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-04
DSP-00939,ZONE-3::RACK-2::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-00940,ZONE-1::RACK-2::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00941,ZONE-3::RACK-3::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-00942,ZONE-3::RACK-3::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Operator Error,Delayed,2025-07-05
DSP-00943,ZONE-3::RACK-3::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-00944,ZONE-3::RACK-3::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Delayed,1,Logistics,Delayed,2025-07-08
DSP-00945,ZONE-3::RACK-3::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-04
DSP-00946,ZONE-2::RACK-5::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-06
DSP-00947,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,1,Depot Overflow,Delayed,2025-07-07
DSP-00948,ZONE-2::RACK-6::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-03
DSP-00949,ZONE-3::RACK-4::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-07
DSP-00950,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,1,Weather,Delayed,2025-07-07
DSP-00951,ZONE-1::RACK-2::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delayed,1,Depot Overflow,Delayed,2025-07-07
DSP-00952,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-00953,ZONE-3::RACK-4::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-00954,ZONE-1::RACK-2::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-00955,ZONE-1::RACK-2::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-08
DSP-00956,ZONE-3::RACK-5::285::GJ24X1586,2025-07-09 00:00:00,GJ24X1586,Delayed,0,Depot Overflow,Delayed,2025-07-09
DSP-00957,ZONE-1::RACK-3::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-04
DSP-00958,ZONE-3::RACK-5::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-00959,ZONE-3::RACK-5::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-07
DSP-00960,ZONE-3::RACK-5::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-00961,ZONE-2::RACK-6::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-06
DSP-00962,ZONE-1::RACK-3::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-04
DSP-00963,ZONE-2::RACK-6::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-00964,ZONE-3::RACK-5::854::GJ19X2606,2025-07-09 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-09
DSP-00965,ZONE-3::RACK-6::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-06
DSP-00966,ZONE-1::RACK-3::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-00967,ZONE-3::RACK-6::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-08
DSP-00968,ZONE-3::RACK-6::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Delayed,0,Traffic,Delayed,2025-07-07
DSP-00969,ZONE-1::RACK-3::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-04
DSP-00970,ZONE-3::RACK-6::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-00971,ZONE-2::RACK-6::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-00972,ZONE-3::RACK-6::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-00973,ZONE-3::RACK-7::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-00974,ZONE-3::RACK-7::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-00975,ZONE-3::RACK-7::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-07
DSP-00976,ZONE-1::RACK-3::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-00977,ZONE-3::RACK-7::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-00978,ZONE-3::RACK-7::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-00979,ZONE-2::RACK-6::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-00980,ZONE-2::RACK-7::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-06
DSP-00981,ZONE-3::RACK-8::434::GJ09X6178,2025-07-09 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-09
DSP-00982,ZONE-3::RACK-8::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-06
DSP-00983,ZONE-1::RACK-4::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,Delayed,1,Weather,Delayed,2025-07-05
DSP-00984,ZONE-3::RACK-8::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-00985,ZONE-3::RACK-8::285::GJ24X1586,2025-07-03 00:00:00,GJ24X1586,Failed,1,,Failed,2025-07-03
DSP-00986,ZONE-3::RACK-8::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-00987,ZONE-3::RACK-9::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-07
DSP-00988,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-04
DSP-00989,ZONE-3::RACK-9::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,Delayed,1,Traffic,Delayed,2025-07-04
DSP-00990,ZONE-3::RACK-9::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-03
DSP-00991,ZONE-3::RACK-9::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-00992,ZONE-1::RACK-4::789::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-03
DSP-00993,ZONE-2::RACK-7::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delayed,1,Depot Overflow,Delayed,2025-07-08
DSP-00994,ZONE-3::RACK-10::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,0,Logistics,Delayed,2025-07-04
DSP-00995,ZONE-3::RACK-10::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-00996,ZONE-1::RACK-4::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-06
DSP-00997,ZONE-1::RACK-4::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-09
DSP-00998,ZONE-3::RACK-10::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-04
DSP-00999,ZONE-1::RACK-4::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Traffic,Delayed,2025-07-05
DSP-01000,ZONE-3::RACK-10::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-01001,ZONE-3::RACK-10::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Delayed,0,Weather,Delayed,2025-07-07
DSP-01002,ZONE-3::RACK-1::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-01003,ZONE-1::RACK-5::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-01004,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-01005,ZONE-3::RACK-1::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-06
DSP-01006,ZONE-2::RACK-7::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-01007,ZONE-3::RACK-1::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delayed,0,Traffic,Delayed,2025-07-06
DSP-01008,ZONE-3::RACK-1::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-01009,ZONE-3::RACK-2::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-05
DSP-01010,ZONE-3::RACK-2::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-01011,ZONE-3::RACK-2::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-05
DSP-01012,ZONE-3::RACK-2::795::GJ22X4240,2025-07-09 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-09
DSP-01013,ZONE-3::RACK-2::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delayed,0,Weather,Delayed,2025-07-03
DSP-01014,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-05
DSP-01015,ZONE-2::RACK-7::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-05
DSP-01016,ZONE-1::RACK-5::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-01017,ZONE-3::RACK-3::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-01018,ZONE-1::RACK-5::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delayed,0,Weather,Delayed,2025-07-07
DSP-01019,ZONE-3::RACK-3::854::GJ19X2606,2025-07-07 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-07
DSP-01020,ZONE-3::RACK-3::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,1,,Failed,2025-07-05
DSP-01021,ZONE-1::RACK-5::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-01022,ZONE-3::RACK-3::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-08
DSP-01023,ZONE-3::RACK-4::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-08
DSP-01024,ZONE-2::RACK-7::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-06
DSP-01025,ZONE-3::RACK-4::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-01026,ZONE-3::RACK-4::185::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-08
DSP-01027,ZONE-3::RACK-4::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-01028,ZONE-3::RACK-4::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
