Event_ID,Product_ID,Zone,Rack_Location,Stored_Quantity,FIFO_Flag,Event_Type,Event_Date
INV-01344,DEW-2344-B72-795,ZONE-4,RACK-8,171,1,Stored,2025-07-03
INV-01345,VIT-2345-B71-285,ZONE-4,RACK-9,80,1,Stored,2025-07-03
INV-01346,TOP-2346-B54-854,ZONE-3,RACK-5,128,1,Stored,2025-07-03
INV-01347,SUP-2347-B56-434,ZONE-4,RACK-9,200,1,Stored,2025-07-03
INV-01348,VIT-2348-B10-285,ZONE-4,RACK-9,137,1,Stored,2025-07-03
INV-01349,ANT-2349-B46-789,ZONE-1,RACK-3,125,1,Stored,2025-07-03
INV-01350,IMM-2350-B83-384,ZONE-2,RACK-5,125,1,Stored,2025-07-03
INV-01351,IMM-2351-B91-384,ZONE-2,RACK-5,193,1,Stored,2025-07-03
INV-01352,DEW-2352-B59-795,ZONE-4,RACK-9,156,1,Stored,2025-07-03
INV-01353,VIT-2353-B71-285,ZONE-4,RACK-9,92,1,Stored,2025-07-03
INV-01354,ANT-2354-B63-789,ZONE-1,RACK-3,194,1,Stored,2025-07-03
INV-01355,DEW-2355-B26-795,ZONE-4,RACK-10,81,1,Stored,2025-07-03
INV-01356,SUP-2356-B20-434,ZONE-4,RACK-10,99,1,Stored,2025-07-03
INV-01357,SUP-2357-B19-434,ZONE-4,RACK-10,121,1,Stored,2025-07-03
INV-01358,VIT-2358-B63-285,ZONE-4,RACK-10,60,1,Stored,2025-07-03
INV-01359,ANT-2359-B17-295,ZONE-1,RACK-3,161,1,Stored,2025-07-03
INV-01360,ANT-2360-B67-295,ZONE-1,RACK-3,120,1,Stored,2025-07-03
INV-01361,ANT-2361-B33-789,ZONE-1,RACK-4,129,1,Stored,2025-07-03
INV-01362,SUP-2362-B14-434,ZONE-4,RACK-10,186,1,Stored,2025-07-03
INV-01363,TOP-2363-B37-854,ZONE-3,RACK-6,156,1,Stored,2025-07-03
INV-01364,ANT-2364-B40-789,ZONE-1,RACK-4,117,1,Stored,2025-07-03
INV-01365,ANT-2365-B22-295,ZONE-1,RACK-4,116,1,Stored,2025-07-03
INV-01366,SUP-2366-B45-434,ZONE-4,RACK-1,55,1,Stored,2025-07-03
INV-01367,IMM-2367-B72-384,ZONE-2,RACK-5,166,1,Stored,2025-07-03
INV-01368,DEW-2368-B20-795,ZONE-4,RACK-1,51,1,Stored,2025-07-03
INV-01369,ANT-2369-B21-789,ZONE-1,RACK-4,168,1,Stored,2025-07-03
INV-01370,DIG-2370-B25-185,ZONE-4,RACK-1,98,1,Stored,2025-07-03
INV-01371,ANT-2371-B51-789,ZONE-1,RACK-4,67,1,Stored,2025-07-03
INV-01372,ANT-2372-B53-789,ZONE-1,RACK-5,181,1,Stored,2025-07-03
INV-01373,ANT-2373-B59-295,ZONE-1,RACK-5,69,1,Stored,2025-07-03
INV-01374,ANT-2374-B29-295,ZONE-1,RACK-5,174,1,Stored,2025-07-03
INV-01375,ANT-2375-B19-295,ZONE-1,RACK-5,195,1,Stored,2025-07-03
INV-01376,DEW-2376-B97-795,ZONE-4,RACK-1,193,1,Stored,2025-07-03
INV-01377,ANT-2377-B46-295,ZONE-1,RACK-5,74,1,Stored,2025-07-03
INV-01378,ANT-2378-B43-295,ZONE-1,RACK-6,174,1,Stored,2025-07-03
INV-01379,DIG-2379-B63-185,ZONE-4,RACK-1,70,1,Stored,2025-07-03
INV-01380,IMM-2380-B32-384,ZONE-2,RACK-5,108,1,Stored,2025-07-03
INV-01381,DIG-2381-B11-185,ZONE-4,RACK-2,101,1,Stored,2025-07-03
INV-01382,TOP-2382-B90-854,ZONE-3,RACK-6,117,1,Stored,2025-07-03
INV-01383,VIT-2383-B78-285,ZONE-4,RACK-2,187,1,Stored,2025-07-03
INV-01384,DEW-2384-B12-795,ZONE-4,RACK-2,142,1,Stored,2025-07-03
INV-01385,ANT-2385-B80-295,ZONE-1,RACK-6,84,1,Stored,2025-07-03
INV-01386,ANT-2386-B29-295,ZONE-1,RACK-6,141,1,Stored,2025-07-03
INV-01387,DEW-2387-B82-795,ZONE-4,RACK-2,118,1,Stored,2025-07-03
INV-01388,IMM-2388-B23-384,ZONE-2,RACK-5,55,1,Stored,2025-07-03
INV-01389,IMM-2389-B74-384,ZONE-2,RACK-6,55,1,Stored,2025-07-03
INV-01390,DIG-2390-B32-185,ZONE-4,RACK-2,88,1,Stored,2025-07-03
INV-01391,TOP-2391-B49-854,ZONE-3,RACK-6,59,1,Stored,2025-07-03
INV-01392,IMM-2392-B22-384,ZONE-2,RACK-6,155,1,Stored,2025-07-03
INV-01393,DIG-2393-B84-185,ZONE-4,RACK-3,128,1,Stored,2025-07-03
INV-01394,IMM-2394-B62-384,ZONE-2,RACK-6,124,1,Stored,2025-07-03
INV-01395,ANT-2395-B79-295,ZONE-1,RACK-6,99,1,Stored,2025-07-03
INV-01396,IMM-2396-B98-384,ZONE-2,RACK-6,178,1,Stored,2025-07-03
INV-01397,SUP-2397-B21-434,ZONE-4,RACK-3,155,1,Stored,2025-07-03
INV-01398,DEW-2398-B15-795,ZONE-4,RACK-3,93,1,Stored,2025-07-03
INV-01399,DIG-2399-B58-185,ZONE-4,RACK-3,163,1,Stored,2025-07-03
INV-01400,SUP-2400-B55-434,ZONE-4,RACK-3,184,1,Stored,2025-07-03
INV-01401,DEW-2401-B87-795,ZONE-4,RACK-4,164,1,Stored,2025-07-03
INV-01402,VIT-2402-B88-285,ZONE-4,RACK-4,110,1,Stored,2025-07-03
INV-01403,VIT-2403-B13-285,ZONE-4,RACK-4,179,1,Stored,2025-07-03
INV-01404,IMM-2404-B16-384,ZONE-2,RACK-6,130,1,Stored,2025-07-03
INV-01405,DEW-2405-B77-795,ZONE-4,RACK-4,143,1,Stored,2025-07-03
INV-01406,DEW-2406-B24-795,ZONE-4,RACK-4,151,1,Stored,2025-07-03
INV-01407,DIG-2407-B56-185,ZONE-4,RACK-5,121,1,Stored,2025-07-03
INV-01408,ANT-2408-B46-295,ZONE-1,RACK-6,76,1,Stored,2025-07-03
INV-01409,DIG-2409-B10-185,ZONE-4,RACK-5,54,1,Stored,2025-07-03
INV-01410,ANT-2410-B42-789,ZONE-1,RACK-7,178,1,Stored,2025-07-03
INV-01411,IMM-2411-B93-384,ZONE-2,RACK-7,61,1,Stored,2025-07-03
INV-01412,IMM-2412-B27-384,ZONE-2,RACK-7,51,1,Stored,2025-07-03
INV-01413,DEW-2413-B83-795,ZONE-4,RACK-5,63,1,Stored,2025-07-03
INV-01414,TOP-2414-B86-854,ZONE-3,RACK-6,91,1,Stored,2025-07-03
INV-01415,VIT-2415-B56-285,ZONE-4,RACK-5,87,1,Stored,2025-07-03
INV-01416,ANT-2416-B28-789,ZONE-1,RACK-7,61,1,Stored,2025-07-03
INV-01417,VIT-2417-B69-285,ZONE-4,RACK-5,190,1,Stored,2025-07-03
INV-01418,IMM-2418-B84-384,ZONE-2,RACK-7,198,1,Stored,2025-07-03
INV-01419,SUP-2419-B73-434,ZONE-4,RACK-6,51,1,Stored,2025-07-03
INV-01420,TOP-2420-B34-854,ZONE-3,RACK-6,61,1,Stored,2025-07-03
INV-01421,VIT-2421-B30-285,ZONE-4,RACK-6,118,1,Stored,2025-07-03
INV-01422,ANT-2422-B69-295,ZONE-1,RACK-7,59,1,Stored,2025-07-03
INV-01423,DIG-2423-B23-185,ZONE-4,RACK-6,52,1,Stored,2025-07-03
INV-01424,VIT-2424-B27-285,ZONE-4,RACK-6,158,1,Stored,2025-07-03
INV-01425,ANT-2425-B18-295,ZONE-1,RACK-7,178,1,Stored,2025-07-03
INV-01426,VIT-2426-B45-285,ZONE-4,RACK-6,191,1,Stored,2025-07-03
INV-01427,IMM-2427-B99-384,ZONE-2,RACK-7,97,1,Stored,2025-07-03
INV-01428,VIT-2428-B53-285,ZONE-4,RACK-7,198,1,Stored,2025-07-03
INV-01429,IMM-2429-B26-384,ZONE-2,RACK-7,56,1,Stored,2025-07-03
INV-01430,ANT-2430-B63-295,ZONE-1,RACK-7,99,1,Stored,2025-07-03
INV-01431,DEW-2431-B74-795,ZONE-4,RACK-7,146,1,Stored,2025-07-03
INV-01432,IMM-2432-B60-384,ZONE-2,RACK-8,188,1,Stored,2025-07-03
INV-01433,IMM-2433-B84-384,ZONE-2,RACK-8,54,1,Stored,2025-07-03
INV-01434,ANT-2434-B61-789,ZONE-1,RACK-8,134,1,Stored,2025-07-03
INV-01435,ANT-2435-B42-295,ZONE-1,RACK-8,88,1,Stored,2025-07-03
INV-01436,DIG-2436-B39-185,ZONE-4,RACK-7,177,1,Stored,2025-07-03
INV-01437,ANT-2437-B69-789,ZONE-1,RACK-8,139,1,Stored,2025-07-03
INV-01438,ANT-2438-B30-789,ZONE-1,RACK-8,180,1,Stored,2025-07-03
INV-01439,IMM-2439-B17-384,ZONE-2,RACK-8,179,1,Stored,2025-07-03
INV-01440,ANT-2440-B92-789,ZONE-1,RACK-8,75,1,Stored,2025-07-03
INV-01441,IMM-2441-B98-384,ZONE-2,RACK-8,134,1,Stored,2025-07-03
INV-01442,DIG-2442-B38-185,ZONE-4,RACK-7,130,1,Stored,2025-07-03
INV-01443,DIG-2443-B26-185,ZONE-4,RACK-7,57,1,Stored,2025-07-03
INV-01444,IMM-2444-B76-384,ZONE-2,RACK-8,189,1,Stored,2025-07-03
INV-01445,VIT-2445-B14-285,ZONE-4,RACK-8,190,1,Stored,2025-07-03
INV-01446,DIG-2446-B32-185,ZONE-4,RACK-8,71,1,Stored,2025-07-03
INV-01447,ANT-2447-B83-295,ZONE-1,RACK-9,116,1,Stored,2025-07-03
INV-01448,SUP-2448-B38-434,ZONE-4,RACK-8,169,1,Stored,2025-07-03
INV-01449,SUP-2449-B43-434,ZONE-4,RACK-8,91,1,Stored,2025-07-03
INV-01450,ANT-2450-B70-295,ZONE-1,RACK-9,62,1,Stored,2025-07-03
INV-01451,DEW-2451-B49-795,ZONE-4,RACK-8,55,1,Stored,2025-07-03
INV-01452,ANT-2452-B75-789,ZONE-1,RACK-9,78,1,Stored,2025-07-03
INV-01453,SUP-2453-B55-434,ZONE-4,RACK-9,159,1,Stored,2025-07-03
INV-01454,DIG-2454-B25-185,ZONE-4,RACK-9,160,1,Stored,2025-07-03
INV-01455,DIG-2455-B10-185,ZONE-4,RACK-9,107,1,Stored,2025-07-03
INV-01456,DIG-2456-B99-185,ZONE-4,RACK-9,110,1,Stored,2025-07-03
INV-01457,DIG-2457-B36-185,ZONE-4,RACK-9,125,1,Stored,2025-07-03
INV-01458,ANT-2458-B71-789,ZONE-1,RACK-9,81,1,Stored,2025-07-03
INV-01459,ANT-2459-B60-789,ZONE-1,RACK-9,64,1,Stored,2025-07-03
INV-01460,ANT-2460-B62-295,ZONE-1,RACK-10,170,1,Stored,2025-07-03
INV-01461,VIT-2461-B99-285,ZONE-4,RACK-10,190,1,Stored,2025-07-03
INV-01462,ANT-2462-B82-789,ZONE-1,RACK-10,139,1,Stored,2025-07-03
INV-01463,ANT-2463-B27-295,ZONE-1,RACK-10,152,1,Stored,2025-07-03
INV-01464,DIG-2464-B93-185,ZONE-4,RACK-10,149,1,Stored,2025-07-03
INV-01465,ANT-2465-B84-295,ZONE-1,RACK-10,50,1,Stored,2025-07-03
INV-01466,DEW-2466-B87-795,ZONE-4,RACK-10,87,1,Stored,2025-07-03
INV-01467,SUP-2467-B96-434,ZONE-4,RACK-10,129,1,Stored,2025-07-03
INV-01468,IMM-2468-B43-384,ZONE-2,RACK-9,159,1,Stored,2025-07-03
INV-01469,VIT-2469-B20-285,ZONE-4,RACK-10,117,1,Stored,2025-07-03
INV-01470,DIG-2470-B17-185,ZONE-4,RACK-1,91,1,Stored,2025-07-03
INV-01471,DEW-2471-B60-795,ZONE-4,RACK-1,187,1,Stored,2025-07-03
INV-01472,ANT-2472-B54-789,ZONE-1,RACK-10,111,1,Stored,2025-07-03
INV-01473,VIT-2473-B13-285,ZONE-4,RACK-1,157,1,Stored,2025-07-03
INV-01474,TOP-2474-B62-854,ZONE-3,RACK-7,96,1,Stored,2025-07-03
INV-01475,IMM-2475-B26-384,ZONE-2,RACK-9,80,1,Stored,2025-07-03
INV-01476,IMM-2476-B10-384,ZONE-2,RACK-9,194,1,Stored,2025-07-03
INV-01477,ANT-2477-B13-789,ZONE-1,RACK-1,153,1,Stored,2025-07-03
INV-01478,DEW-2478-B15-795,ZONE-4,RACK-1,167,1,Stored,2025-07-03
INV-01479,IMM-2479-B79-384,ZONE-2,RACK-9,80,1,Stored,2025-07-03
INV-01480,ANT-2480-B96-789,ZONE-1,RACK-1,108,1,Stored,2025-07-03
INV-01481,TOP-2481-B64-854,ZONE-3,RACK-7,198,1,Stored,2025-07-03
INV-01482,ANT-2482-B77-789,ZONE-1,RACK-1,58,1,Stored,2025-07-03
INV-01483,VIT-2483-B67-285,ZONE-4,RACK-1,181,1,Stored,2025-07-03
INV-01484,IMM-2484-B86-384,ZONE-2,RACK-9,135,1,Stored,2025-07-03
INV-01485,ANT-2485-B12-295,ZONE-1,RACK-1,186,1,Stored,2025-07-03
INV-01486,DEW-2486-B74-795,ZONE-4,RACK-2,110,1,Stored,2025-07-03
INV-01487,ANT-2487-B71-295,ZONE-1,RACK-1,82,1,Stored,2025-07-03
INV-01488,ANT-2488-B93-295,ZONE-1,RACK-2,126,1,Stored,2025-07-03
INV-01489,ANT-2489-B59-789,ZONE-1,RACK-2,164,1,Stored,2025-07-03
INV-01490,ANT-2490-B41-295,ZONE-1,RACK-2,168,1,Stored,2025-07-03
INV-01491,VIT-2491-B93-285,ZONE-4,RACK-2,97,1,Stored,2025-07-03
INV-01492,TOP-2492-B56-854,ZONE-3,RACK-7,87,1,Stored,2025-07-03
INV-01493,DIG-2493-B52-185,ZONE-4,RACK-2,66,1,Stored,2025-07-03
INV-01494,VIT-2494-B17-285,ZONE-4,RACK-2,188,1,Stored,2025-07-03
INV-01495,SUP-2495-B93-434,ZONE-4,RACK-2,195,1,Stored,2025-07-03
INV-01496,SUP-2496-B84-434,ZONE-4,RACK-3,126,1,Stored,2025-07-03
INV-01497,SUP-2497-B59-434,ZONE-4,RACK-3,118,1,Stored,2025-07-03
INV-01498,ANT-2498-B87-295,ZONE-1,RACK-2,115,1,Stored,2025-07-03
INV-01499,ANT-2499-B80-789,ZONE-1,RACK-2,159,1,Stored,2025-07-03
INV-01500,TOP-2500-B32-854,ZONE-3,RACK-7,189,1,Stored,2025-07-03
INV-01501,TOP-2501-B55-854,ZONE-3,RACK-7,63,1,Stored,2025-07-03
INV-01502,ANT-2502-B60-789,ZONE-1,RACK-3,133,1,Stored,2025-07-03
INV-01503,TOP-2503-B21-854,ZONE-3,RACK-8,88,1,Stored,2025-07-03
INV-01504,VIT-2504-B69-285,ZONE-4,RACK-3,111,1,Stored,2025-07-03
INV-01505,ANT-2505-B13-295,ZONE-1,RACK-3,137,1,Stored,2025-07-03
INV-01506,DIG-2506-B18-185,ZONE-4,RACK-3,159,1,Stored,2025-07-03
INV-01507,ANT-2507-B46-295,ZONE-1,RACK-3,65,1,Stored,2025-07-03
INV-01508,IMM-2508-B44-384,ZONE-2,RACK-10,65,1,Stored,2025-07-03
INV-01509,VIT-2509-B39-285,ZONE-4,RACK-3,61,1,Stored,2025-07-03
INV-01510,IMM-2510-B30-384,ZONE-2,RACK-10,131,1,Stored,2025-07-03
INV-01511,TOP-2511-B81-854,ZONE-3,RACK-8,173,1,Stored,2025-07-03
INV-01512,DIG-2512-B76-185,ZONE-4,RACK-4,63,1,Stored,2025-07-03
INV-01513,ANT-2513-B57-789,ZONE-1,RACK-3,133,1,Stored,2025-07-03
INV-01514,TOP-2514-B59-854,ZONE-3,RACK-8,198,1,Stored,2025-07-03
INV-01515,VIT-2515-B54-285,ZONE-4,RACK-4,76,1,Stored,2025-07-03
INV-01516,TOP-2516-B10-854,ZONE-3,RACK-8,61,1,Stored,2025-07-03
INV-01517,IMM-2517-B14-384,ZONE-2,RACK-10,123,1,Stored,2025-07-03
INV-01518,ANT-2518-B64-295,ZONE-1,RACK-3,105,1,Stored,2025-07-03
INV-01519,DIG-2519-B76-185,ZONE-4,RACK-4,111,1,Stored,2025-07-03
INV-01520,VIT-2520-B57-285,ZONE-4,RACK-4,93,1,Stored,2025-07-03
INV-01521,SUP-2521-B89-434,ZONE-4,RACK-4,86,1,Stored,2025-07-03
INV-01522,TOP-2522-B22-854,ZONE-3,RACK-8,54,1,Stored,2025-07-03
INV-01523,DIG-2523-B22-185,ZONE-4,RACK-5,136,1,Stored,2025-07-03
INV-01524,IMM-2524-B57-384,ZONE-2,RACK-10,61,1,Stored,2025-07-03
INV-01525,IMM-2525-B88-384,ZONE-2,RACK-10,71,1,Stored,2025-07-03
INV-01526,DIG-2526-B93-185,ZONE-4,RACK-5,67,1,Stored,2025-07-03
INV-01527,IMM-2527-B49-384,ZONE-2,RACK-1,56,1,Stored,2025-07-03
INV-01528,VIT-2528-B13-285,ZONE-4,RACK-5,165,1,Stored,2025-07-03
INV-01529,IMM-2529-B10-384,ZONE-2,RACK-1,99,1,Stored,2025-07-03
INV-01530,DEW-2530-B16-795,ZONE-4,RACK-5,179,1,Stored,2025-07-03
INV-01531,DIG-2531-B67-185,ZONE-4,RACK-5,68,1,Stored,2025-07-03
INV-01532,VIT-2532-B32-285,ZONE-4,RACK-6,63,1,Stored,2025-07-03
INV-01533,VIT-2533-B89-285,ZONE-4,RACK-6,160,1,Stored,2025-07-03
INV-01534,SUP-2534-B72-434,ZONE-4,RACK-6,115,1,Stored,2025-07-03
INV-01535,TOP-2535-B32-854,ZONE-3,RACK-9,105,1,Stored,2025-07-03
INV-01536,DIG-2536-B61-185,ZONE-4,RACK-6,177,1,Stored,2025-07-03
INV-01537,SUP-2537-B66-434,ZONE-4,RACK-6,68,1,Stored,2025-07-03
INV-01538,SUP-2538-B77-434,ZONE-4,RACK-7,189,1,Stored,2025-07-03
INV-01539,TOP-2539-B80-854,ZONE-3,RACK-9,54,1,Stored,2025-07-03
INV-01540,DIG-2540-B17-185,ZONE-4,RACK-7,121,1,Stored,2025-07-03
INV-01541,IMM-2541-B40-384,ZONE-2,RACK-1,150,1,Stored,2025-07-03
INV-01542,DEW-2542-B48-795,ZONE-4,RACK-7,97,1,Stored,2025-07-03
INV-01543,SUP-2543-B46-434,ZONE-4,RACK-7,114,1,Stored,2025-07-03
INV-01544,VIT-2544-B83-285,ZONE-4,RACK-7,100,1,Stored,2025-07-03
INV-01545,ANT-2545-B85-295,ZONE-1,RACK-4,171,1,Stored,2025-07-03
INV-01546,VIT-2546-B29-285,ZONE-4,RACK-8,110,1,Stored,2025-07-03
INV-01547,ANT-2547-B21-295,ZONE-1,RACK-4,66,1,Stored,2025-07-03
INV-01548,VIT-2548-B16-285,ZONE-4,RACK-8,56,1,Stored,2025-07-03
INV-01549,TOP-2549-B20-854,ZONE-3,RACK-9,122,1,Stored,2025-07-03
INV-01550,DEW-2550-B12-795,ZONE-4,RACK-8,121,1,Stored,2025-07-03
INV-01551,SUP-2551-B71-434,ZONE-4,RACK-8,91,1,Stored,2025-07-03
INV-01552,TOP-2552-B57-854,ZONE-3,RACK-9,71,1,Stored,2025-07-03
INV-01553,DEW-2553-B10-795,ZONE-4,RACK-8,137,1,Stored,2025-07-03
INV-01554,SUP-2554-B38-434,ZONE-4,RACK-9,158,1,Stored,2025-07-03
INV-01555,ANT-2555-B84-295,ZONE-1,RACK-4,123,1,Stored,2025-07-03
INV-01556,TOP-2556-B50-854,ZONE-3,RACK-9,91,1,Stored,2025-07-03
INV-01557,SUP-2557-B42-434,ZONE-4,RACK-9,60,1,Stored,2025-07-03
INV-01558,DEW-2558-B78-795,ZONE-4,RACK-9,97,1,Stored,2025-07-03
INV-01559,TOP-2559-B96-854,ZONE-3,RACK-10,174,1,Stored,2025-07-03
INV-01560,SUP-2560-B22-434,ZONE-4,RACK-9,67,1,Stored,2025-07-03
INV-01561,DEW-2561-B72-795,ZONE-4,RACK-9,191,1,Stored,2025-07-03
INV-01562,ANT-2562-B13-789,ZONE-1,RACK-4,151,1,Stored,2025-07-03
INV-01563,VIT-2563-B53-285,ZONE-4,RACK-10,131,1,Stored,2025-07-03
INV-01564,VIT-2564-B46-285,ZONE-4,RACK-10,170,1,Stored,2025-07-03
INV-01565,VIT-2565-B89-285,ZONE-4,RACK-10,144,1,Stored,2025-07-03
INV-01566,DEW-2566-B86-795,ZONE-4,RACK-10,65,1,Stored,2025-07-03
INV-01567,ANT-2567-B14-295,ZONE-1,RACK-4,90,1,Stored,2025-07-03
INV-01568,TOP-2568-B38-854,ZONE-3,RACK-10,54,1,Stored,2025-07-03
INV-01569,DIG-2569-B43-185,ZONE-4,RACK-10,172,1,Stored,2025-07-03
INV-01570,ANT-2570-B40-789,ZONE-1,RACK-5,162,1,Stored,2025-07-03
INV-01571,DIG-2571-B72-185,ZONE-4,RACK-1,189,1,Stored,2025-07-03
INV-01572,DEW-2572-B72-795,ZONE-4,RACK-1,185,1,Stored,2025-07-03
INV-01573,IMM-2573-B39-384,ZONE-2,RACK-1,142,1,Stored,2025-07-03
INV-01574,DIG-2574-B44-185,ZONE-4,RACK-1,181,1,Stored,2025-07-03
INV-01575,TOP-2575-B98-854,ZONE-3,RACK-10,91,1,Stored,2025-07-03
INV-01576,SUP-2576-B65-434,ZONE-4,RACK-1,81,1,Stored,2025-07-03
INV-01577,ANT-2577-B90-295,ZONE-1,RACK-5,178,1,Stored,2025-07-03
INV-01578,ANT-2578-B30-789,ZONE-1,RACK-5,58,1,Stored,2025-07-03
INV-01579,ANT-2579-B54-295,ZONE-1,RACK-5,66,1,Stored,2025-07-03
INV-01580,IMM-2580-B56-384,ZONE-2,RACK-1,112,1,Stored,2025-07-03
INV-01581,ANT-2581-B92-789,ZONE-1,RACK-5,124,1,Stored,2025-07-03
INV-01582,SUP-2582-B76-434,ZONE-4,RACK-1,120,1,Stored,2025-07-03
INV-01583,DIG-2583-B39-185,ZONE-4,RACK-2,73,1,Stored,2025-07-03
INV-01584,ANT-2584-B91-295,ZONE-1,RACK-6,178,1,Stored,2025-07-03
INV-01585,TOP-2585-B44-854,ZONE-3,RACK-10,78,1,Stored,2025-07-03
INV-01586,IMM-2586-B52-384,ZONE-2,RACK-2,148,1,Stored,2025-07-03
INV-01587,TOP-2587-B33-854,ZONE-3,RACK-10,77,1,Stored,2025-07-03
INV-01588,ANT-2588-B24-295,ZONE-1,RACK-6,75,1,Stored,2025-07-03
INV-01589,ANT-2589-B20-789,ZONE-1,RACK-6,52,1,Stored,2025-07-03
INV-01590,ANT-2590-B25-295,ZONE-1,RACK-6,187,1,Stored,2025-07-03
INV-01591,ANT-2591-B27-789,ZONE-1,RACK-6,132,1,Stored,2025-07-03
INV-01592,ANT-2592-B38-789,ZONE-1,RACK-7,61,1,Stored,2025-07-03
INV-01593,DEW-2593-B22-795,ZONE-4,RACK-2,123,1,Stored,2025-07-03
INV-01594,ANT-2594-B80-789,ZONE-1,RACK-7,115,1,Stored,2025-07-03
INV-01595,DEW-2595-B52-795,ZONE-4,RACK-2,105,1,Stored,2025-07-03
INV-01596,DIG-2596-B22-185,ZONE-4,RACK-2,58,1,Stored,2025-07-03
INV-01597,IMM-2597-B90-384,ZONE-2,RACK-2,54,1,Stored,2025-07-03
INV-01598,DIG-2598-B11-185,ZONE-4,RACK-2,158,1,Stored,2025-07-03
INV-01599,TOP-2599-B82-854,ZONE-3,RACK-1,159,1,Stored,2025-07-03
INV-01600,DIG-2600-B93-185,ZONE-4,RACK-3,188,1,Stored,2025-07-03
INV-01601,DEW-2601-B61-795,ZONE-4,RACK-3,199,1,Stored,2025-07-03
INV-01602,IMM-2602-B84-384,ZONE-2,RACK-2,168,1,Stored,2025-07-03
INV-01603,DIG-2603-B42-185,ZONE-4,RACK-3,189,1,Stored,2025-07-03
INV-01604,ANT-2604-B37-295,ZONE-1,RACK-7,174,1,Stored,2025-07-03
INV-01605,VIT-2605-B52-285,ZONE-4,RACK-3,199,1,Stored,2025-07-03
INV-01606,ANT-2606-B51-789,ZONE-1,RACK-7,105,1,Stored,2025-07-03
INV-01607,IMM-2607-B27-384,ZONE-2,RACK-2,165,1,Stored,2025-07-03
INV-01608,VIT-2608-B92-285,ZONE-4,RACK-3,99,1,Stored,2025-07-03
INV-01609,ANT-2609-B82-295,ZONE-1,RACK-7,106,1,Stored,2025-07-03
INV-01610,ANT-2610-B65-295,ZONE-1,RACK-8,188,1,Stored,2025-07-03
INV-01611,ANT-2611-B82-789,ZONE-1,RACK-8,198,1,Stored,2025-07-03
INV-01612,SUP-2612-B32-434,ZONE-4,RACK-4,147,1,Stored,2025-07-03
INV-01613,ANT-2613-B27-789,ZONE-1,RACK-8,180,1,Stored,2025-07-03
INV-01614,DEW-2614-B87-795,ZONE-4,RACK-4,122,1,Stored,2025-07-03
INV-01615,DIG-2615-B72-185,ZONE-4,RACK-4,152,1,Stored,2025-07-03
INV-01616,DIG-2616-B91-185,ZONE-4,RACK-4,133,1,Stored,2025-07-03
INV-01617,ANT-2617-B48-295,ZONE-1,RACK-8,81,1,Stored,2025-07-03
INV-01618,DEW-2618-B54-795,ZONE-4,RACK-4,161,1,Stored,2025-07-03
INV-01619,ANT-2619-B44-789,ZONE-1,RACK-8,96,1,Stored,2025-07-03
INV-01620,DIG-2620-B29-185,ZONE-4,RACK-5,79,1,Stored,2025-07-03
INV-01621,SUP-2621-B42-434,ZONE-4,RACK-5,58,1,Stored,2025-07-03
INV-01622,DIG-2622-B50-185,ZONE-4,RACK-5,170,1,Stored,2025-07-03
INV-01623,DIG-2623-B20-185,ZONE-4,RACK-5,173,1,Stored,2025-07-03
INV-01624,TOP-2624-B97-854,ZONE-3,RACK-1,142,1,Stored,2025-07-03
INV-01625,DIG-2625-B54-185,ZONE-4,RACK-5,126,1,Stored,2025-07-03
INV-01626,ANT-2626-B64-295,ZONE-1,RACK-9,193,1,Stored,2025-07-03
INV-01627,VIT-2627-B15-285,ZONE-4,RACK-6,59,1,Stored,2025-07-03
INV-01628,DEW-2628-B78-795,ZONE-4,RACK-6,161,1,Stored,2025-07-03
INV-01629,SUP-2629-B36-434,ZONE-4,RACK-6,126,1,Stored,2025-07-03
INV-01630,IMM-2630-B90-384,ZONE-2,RACK-2,95,1,Stored,2025-07-03
INV-01631,IMM-2631-B62-384,ZONE-2,RACK-3,185,1,Stored,2025-07-03
INV-01632,SUP-2632-B91-434,ZONE-4,RACK-6,154,1,Stored,2025-07-03
INV-01633,VIT-2633-B85-285,ZONE-4,RACK-6,190,1,Stored,2025-07-03
INV-01634,ANT-2634-B68-789,ZONE-1,RACK-9,94,1,Stored,2025-07-03
INV-01635,DIG-2635-B80-185,ZONE-4,RACK-7,76,1,Stored,2025-07-03
INV-01636,DIG-2636-B93-185,ZONE-4,RACK-7,168,1,Stored,2025-07-03
INV-01637,SUP-2637-B56-434,ZONE-4,RACK-7,173,1,Stored,2025-07-03
INV-01638,ANT-2638-B24-789,ZONE-1,RACK-9,172,1,Stored,2025-07-03
INV-01639,DEW-2639-B68-795,ZONE-4,RACK-7,163,1,Stored,2025-07-03
INV-01640,DIG-2640-B19-185,ZONE-4,RACK-7,182,1,Stored,2025-07-03
INV-01641,DEW-2641-B36-795,ZONE-4,RACK-8,78,1,Stored,2025-07-03
INV-01642,IMM-2642-B89-384,ZONE-2,RACK-3,190,1,Stored,2025-07-03
INV-01643,DIG-2643-B27-185,ZONE-4,RACK-8,73,1,Stored,2025-07-03
INV-01644,SUP-2644-B12-434,ZONE-4,RACK-8,66,1,Stored,2025-07-03
INV-01645,ANT-2645-B31-789,ZONE-1,RACK-9,72,1,Stored,2025-07-03
INV-01646,SUP-2646-B67-434,ZONE-4,RACK-8,127,1,Stored,2025-07-03
