Assignment_ID,Product_ID,Urgent_Flag,Dispatch_Window,Delivery_Window,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag,Quantity_Assigned,Total_Weight,Total_Volume,Priority_Label,Cluster_Label,Vehicle_ID,Main_Cluster_Label,Handling_Group
ZONE-1::RACK-4::295::GJ27X6555,ANT-4140-B82-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,35,98.0,49.0,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::295::GJ14X1705,ANT-4142-B97-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,13,36.4,18.2,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ17X3593,ANT-4147-B45-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,2,6.0,3.0,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ12X2891,ANT-4148-B61-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,33,92.4,46.2,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ04X2061,ANT-4151-B91-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,46,128.79999999999998,64.39999999999999,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ10X2304,ANT-4153-B98-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,42,126.0,63.0,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ10X5561,ANT-4157-B94-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,32,89.6,44.8,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ26X3703,ANT-4158-B34-295,1,2025-07-04,2025-07-07,2.8,1.4,1,1,8,22.4,11.2,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ08X3513,ANT-4159-B54-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,5,14.0,7.0,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ11X2202,ANT-4162-B55-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,9,27.0,13.5,,1,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ09X3787,ANT-4167-B19-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,26,72.8,36.4,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ08X2500,ANT-4177-B22-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,37,111.0,55.5,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::295::GJ24X1949,ANT-4179-B17-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,38,106.4,53.2,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ12X2891,ANT-4180-B39-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,4,12.0,6.0,,5,,Mid-Term,Fragile+Temp
ZONE-1::RACK-7::789::GJ08X1229,ANT-4181-B34-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,34,102.0,51.0,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ11X7822,ANT-4184-B53-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,47,141.0,70.5,,2,,Mid-Term,Fragile+Temp
ZONE-1::RACK-7::295::GJ23X7398,ANT-4185-B20-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,18,50.4,25.2,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ23X1598,ANT-4195-B15-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,19,53.2,26.6,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ30X2371,ANT-4198-B22-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,38,114.0,57.0,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ24X6673,ANT-4199-B40-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,31,93.0,46.5,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ27X4558,ANT-4200-B71-789,1,2025-07-04,2025-07-06,3.0,1.5,1,1,11,33.0,16.5,,1,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ07X6453,ANT-4203-B65-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,33,92.4,46.2,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::295::GJ01X7726,ANT-4209-B19-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,39,109.2,54.6,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::295::GJ20X8820,ANT-4211-B13-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,18,50.4,25.2,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ27X4504,ANT-4220-B10-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,17,47.6,23.8,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ11X4850,ANT-4222-B35-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,40,120.0,60.0,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ06X5907,ANT-4234-B51-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,19,57.0,28.5,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ07X8970,ANT-4240-B66-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,33,92.4,46.2,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ22X7532,ANT-4247-B15-789,1,2025-07-04,2025-07-08,3.0,1.5,1,1,22,66.0,33.0,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ27X1769,ANT-4255-B63-789,1,2025-07-04,2025-07-08,3.0,1.5,1,1,29,87.0,43.5,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ28X9107,ANT-4259-B90-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,44,132.0,66.0,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::295::GJ05X5064,ANT-4272-B72-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,25,70.0,35.0,,4,,Mid-Term,Fragile+Temp
ZONE-1::RACK-2::789::GJ24X6673,ANT-4273-B16-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,9,27.0,13.5,,1,,Mid-Term,Fragile+Temp
ZONE-1::RACK-2::295::GJ16X7961,ANT-4285-B43-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,11,30.8,15.4,,1,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ07X1921,ANT-4296-B68-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,12,33.599999999999994,16.799999999999997,,1,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::789::GJ04X2060,ANT-4297-B82-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,8,24.0,12.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ24X6892,ANT-4301-B69-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,32,89.6,44.8,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::789::GJ11X7822,ANT-4305-B38-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,18,54.0,27.0,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ16X5358,ANT-4314-B80-295,1,2025-07-04,2025-07-07,2.8,1.4,1,1,7,19.6,9.8,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::295::GJ23X5185,ANT-4321-B70-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,46,128.79999999999998,64.39999999999999,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::295::GJ21X8382,ANT-4324-B93-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,39,109.2,54.6,,3,,Mid-Term,Fragile+Temp
ZONE-1::RACK-4::295::GJ22X7532,ANT-4329-B11-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,8,22.4,11.2,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ01X5402,ANT-4339-B99-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,3,9.0,4.5,,5,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ05X5064,ANT-4341-B92-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,4,11.2,5.6,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ08X4506,ANT-4355-B25-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,29,87.0,43.5,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ06X9871,ANT-4356-B28-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,41,114.8,57.4,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ07X3648,ANT-4359-B13-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,14,42.0,21.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ11X9382,ANT-4362-B58-295,1,2025-07-04,2025-07-07,2.8,1.4,1,1,2,5.6,2.8,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::295::GJ01X1573,ANT-4363-B76-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,46,128.79999999999998,64.39999999999999,,2,,Mid-Term,Fragile+Temp
ZONE-1::RACK-7::295::GJ13X6948,ANT-4368-B37-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,50,140.0,70.0,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ18X2499,ANT-4369-B35-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,45,135.0,67.5,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ15X3297,ANT-4370-B58-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,33,99.0,49.5,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::295::GJ09X4010,ANT-4373-B12-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,12,33.599999999999994,16.799999999999997,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ11X5333,ANT-4375-B15-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,49,137.2,68.6,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ13X8172,ANT-4378-B28-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,46,128.79999999999998,64.39999999999999,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ15X2258,ANT-4381-B90-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,28,84.0,42.0,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ23X1598,ANT-4384-B24-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,32,96.0,48.0,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ05X6667,ANT-4386-B88-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,20,56.0,28.0,,4,,Mid-Term,Fragile+Temp
ZONE-1::RACK-9::789::GJ14X9412,ANT-4394-B39-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,30,90.0,45.0,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::295::GJ03X4067,ANT-4402-B75-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,5,14.0,7.0,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::789::GJ14X3727,ANT-4412-B66-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,42,126.0,63.0,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ11X1934,ANT-4426-B24-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,31,86.8,43.4,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ30X2401,ANT-4433-B39-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,49,137.2,68.6,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ11X1934,ANT-4435-B24-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,12,36.0,18.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ10X5561,ANT-4437-B33-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,17,51.0,25.5,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ12X5328,ANT-4446-B83-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,9,27.0,13.5,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ12X2891,ANT-4449-B66-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,16,48.0,24.0,,4,,Mid-Term,Fragile+Temp
ZONE-1::RACK-1::789::GJ22X4867,ANT-4455-B30-789,1,2025-07-04,2025-07-06,3.0,1.5,1,1,25,75.0,37.5,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ06X2813,ANT-4456-B49-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,32,96.0,48.0,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::295::GJ29X9603,ANT-4457-B69-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,49,137.2,68.6,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ06X8468,ANT-4459-B88-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,36,108.0,54.0,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::789::GJ12X6087,ANT-4462-B64-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,6,18.0,9.0,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::295::GJ10X5068,ANT-4463-B68-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,3,8.399999999999999,4.199999999999999,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::295::GJ01X2039,ANT-4464-B56-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,39,109.2,54.6,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::789::GJ02X4245,ANT-4467-B55-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,41,123.0,61.5,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::295::GJ23X5793,ANT-4469-B64-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,31,86.8,43.4,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ21X4763,ANT-4481-B14-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,48,134.39999999999998,67.19999999999999,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ04X2021,ANT-4486-B89-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,37,103.6,51.8,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ26X3703,ANT-4491-B12-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,33,92.4,46.2,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ14X8889,ANT-4495-B37-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,24,67.19999999999999,33.599999999999994,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::789::GJ11X9382,ANT-4512-B17-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,36,108.0,54.0,,3,,Mid-Term,Fragile+Temp
ZONE-1::RACK-4::295::GJ12X1758,ANT-4517-B33-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,20,56.0,28.0,,4,,Mid-Term,Fragile+Temp
ZONE-1::RACK-4::295::GJ10X2304,ANT-4518-B72-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,43,120.4,60.2,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::789::GJ26X5488,ANT-4526-B51-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,30,90.0,45.0,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::295::GJ23X4559,ANT-4533-B27-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,7,19.6,9.8,,5,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ17X1851,ANT-4551-B59-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,47,131.6,65.8,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ30X3926,ANT-4555-B63-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,12,33.599999999999994,16.799999999999997,,1,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ11X7822,ANT-4559-B13-789,1,2025-07-04,2025-07-06,3.0,1.5,1,1,25,75.0,37.5,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ30X8944,ANT-4561-B73-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,30,84.0,42.0,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ05X6015,ANT-4562-B43-295,1,2025-07-03,2025-07-06,2.8,1.4,1,1,7,19.6,9.8,,5,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ25X8456,ANT-4563-B36-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,15,42.0,21.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ12X2891,ANT-4572-B30-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,20,60.0,30.0,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ14X7289,ANT-4573-B56-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,25,70.0,35.0,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ30X4177,ANT-4575-B39-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,19,57.0,28.5,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ27X1769,ANT-4578-B79-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,13,39.0,19.5,,1,,Mid-Term,Fragile+Temp
ZONE-1::RACK-7::789::GJ23X2866,ANT-4579-B28-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,48,144.0,72.0,,2,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ20X7043,ANT-4580-B96-789,1,2025-07-04,2025-07-08,3.0,1.5,1,1,21,63.0,31.5,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ07X1921,ANT-4588-B38-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,37,103.6,51.8,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ03X3136,ANT-4590-B78-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,35,105.0,52.5,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::789::GJ28X5690,ANT-4592-B89-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,24,72.0,36.0,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::789::GJ18X2499,ANT-4597-B34-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,47,141.0,70.5,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::789::GJ28X9659,ANT-4608-B26-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,37,111.0,55.5,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::295::GJ27X1769,ANT-4622-B86-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,23,64.39999999999999,32.2,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::789::GJ10X4612,ANT-4629-B44-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,3,9.0,4.5,,5,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ04X2021,ANT-4630-B88-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,32,89.6,44.8,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ17X1851,ANT-4631-B46-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,27,75.6,37.8,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ22X5898,ANT-4635-B12-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,9,25.2,12.6,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ23X5185,ANT-4636-B42-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,31,86.8,43.4,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ26X4353,ANT-4645-B90-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,17,47.6,23.8,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ15X4723,ANT-4647-B55-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,12,36.0,18.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-1::789::GJ10X3256,ANT-4652-B47-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,29,87.0,43.5,,0,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::789::GJ30X6638,ANT-4673-B13-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,18,54.0,27.0,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::789::GJ15X5149,ANT-4677-B57-789,1,2025-07-04,2025-07-08,3.0,1.5,1,1,7,21.0,10.5,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-2::789::GJ07X3009,ANT-4686-B26-789,1,2025-07-05,2025-07-08,3.0,1.5,1,1,19,57.0,28.5,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::295::GJ19X6467,ANT-4691-B57-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,34,95.2,47.6,,0,,Mid-Term,Fragile+Temp
ZONE-1::RACK-3::789::GJ12X5063,ANT-4693-B32-789,1,2025-07-04,2025-07-08,3.0,1.5,1,1,44,132.0,66.0,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::789::GJ28X9659,ANT-4702-B84-789,1,2025-07-03,2025-07-05,3.0,1.5,1,1,24,72.0,36.0,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-3::789::GJ15X4384,ANT-4707-B26-789,1,2025-07-04,2025-07-06,3.0,1.5,1,1,27,81.0,40.5,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::789::GJ13X8172,ANT-4711-B79-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,45,135.0,67.5,,2,,Mid-Term,Fragile+Temp
ZONE-1::RACK-4::295::GJ06X1200,ANT-4712-B62-295,1,2025-07-05,2025-07-07,2.8,1.4,1,1,1,2.8,1.4,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::295::GJ30X4471,ANT-4723-B91-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,7,19.6,9.8,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-4::789::GJ28X9107,ANT-4725-B72-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,49,147.0,73.5,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ18X7432,ANT-4728-B82-789,1,2025-07-03,2025-07-07,3.0,1.5,1,1,3,9.0,4.5,,5,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ04X2060,ANT-4735-B74-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,39,109.2,54.6,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::789::GJ11X5333,ANT-4737-B64-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,44,132.0,66.0,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-5::295::GJ27X8741,ANT-4738-B32-295,1,2025-07-04,2025-07-07,2.8,1.4,1,1,35,98.0,49.0,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ03X7424,ANT-4740-B12-789,1,2025-07-03,2025-07-06,3.0,1.5,1,1,28,84.0,42.0,,0,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ30X6638,ANT-4745-B98-295,1,2025-07-04,2025-07-07,2.8,1.4,1,1,25,70.0,35.0,,4,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::789::GJ05X6015,ANT-4748-B32-789,1,2025-07-05,2025-07-07,3.0,1.5,1,1,39,117.0,58.5,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-6::295::GJ05X2776,ANT-4749-B71-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,10,28.0,14.0,,1,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ13X7840,ANT-4759-B69-789,1,2025-07-04,2025-07-07,3.0,1.5,1,1,45,135.0,67.5,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::789::GJ12X3425,ANT-4760-B19-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,31,93.0,46.5,,0,,Mid-Term,Fragile+Temp
ZONE-1::RACK-7::295::GJ05X2776,ANT-4772-B13-295,1,2025-07-04,2025-07-08,2.8,1.4,1,1,43,120.4,60.2,,3,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-7::295::GJ08X2500,ANT-4774-B68-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,50,140.0,70.0,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ18X2499,ANT-4777-B87-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,16,44.8,22.4,,1,,Mid-Term,Fragile+Temp
ZONE-1::RACK-8::295::GJ10X2304,ANT-4781-B35-295,1,2025-07-05,2025-07-08,2.8,1.4,1,1,47,131.6,65.8,,2,,Next-Day Urgent,Fragile+Temp
ZONE-1::RACK-8::295::GJ04X2060,ANT-4782-B61-295,1,2025-07-03,2025-07-05,2.8,1.4,1,1,20,56.0,28.0,,4,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-9::789::GJ03X4067,ANT-4794-B74-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,2,6.0,3.0,,5,,Mid-Term,Fragile+Temp
ZONE-1::RACK-9::789::GJ21X4763,ANT-4803-B88-789,1,2025-07-05,2025-07-09,3.0,1.5,1,1,11,33.0,16.5,,1,,Mid-Term,Fragile+Temp
ZONE-1::RACK-9::295::GJ10X3428,ANT-4807-B44-295,1,2025-07-05,2025-07-09,2.8,1.4,1,1,17,47.6,23.8,,4,,Mid-Term,Fragile+Temp
ZONE-1::RACK-10::295::GJ06X5907,ANT-4811-B93-295,1,2025-07-04,2025-07-06,2.8,1.4,1,1,40,112.0,56.0,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::789::GJ03X7424,ANT-4817-B46-789,1,2025-07-04,2025-07-06,3.0,1.5,1,1,35,105.0,52.5,,3,,Same-Day Urgent,Fragile+Temp
ZONE-1::RACK-10::295::GJ10X5068,ANT-4819-B95-295,1,2025-07-03,2025-07-07,2.8,1.4,1,1,46,128.79999999999998,64.39999999999999,,2,,Next-Day Urgent,Fragile+Temp
