OrderID,Expiry_Days_Left,Order_Date,Expiry_Date,Pallet_Size,Route_Type,Mode_of_Transport,Urgent_Order_Flag,Fragility,Dispatch_Window,Temp_Sensitive
1535BE38-DCD7-4191-808F,149,2025-06-17,2025-11-13,150,Interstate,Big Truck,Yes,Yes,26/06/2025,No
FA1C6740-BBF4-413B-B798,436,2025-06-20,2026-08-30,100,Interstate,Big Truck,Yes,No,27/06/2025,No
49FC1CDF-9D3F-49A6-817F,377,2025-06-16,2026-06-28,150,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
20C5D117-1DFC-4B0B-BA49,535,2025-06-19,2026-12-06,60,Local,Small Truck,No,No,25/06/2025,No
EF1B8446-6704-4ECC-8874,342,2025-06-15,2026-05-23,80,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
FFC01B3E-B112-4367-BF72,545,2025-06-15,2026-12-12,120,Intercity,Medium Truck,No,No,27/06/2025,Yes
34606BF5-5016-4854-BE48,335,2025-06-21,2026-05-22,60,Local,Small Truck,No,No,26/06/2025,No
79EC2A44-93CF-4F38-B701,292,2025-06-17,2026-04-05,120,Local,Small Truck,No,No,24/06/2025,No
2DF198E1-CF31-42B2-9F9A,593,2025-06-20,2027-02-03,150,Local,Small Truck,No,No,28/06/2025,No
EF0F62ED-2103-4E99-83B7,95,2025-06-19,2025-09-22,150,Intercity,Medium Truck,Yes,Yes,27/06/2025,No
01695E48-CE05-42E5-8D89,241,2025-06-20,2026-02-16,60,Interstate,Big Truck,No,No,26/06/2025,Yes
A39B80EE-DCE1-4972-873A,530,2025-06-20,2026-12-02,60,Intercity,Medium Truck,No,No,26/06/2025,Yes
1B2D1227-9284-4186-88F8,351,2025-06-20,2026-06-06,100,Local,Small Truck,No,Yes,24/06/2025,Yes
BC09DF0B-70EB-466A-B43E,76,2025-06-16,2025-08-31,100,Local,Small Truck,No,No,24/06/2025,No
93DBF467-7FF4-4C1B-A879,119,2025-06-15,2025-10-12,120,Local,Small Truck,No,No,24/06/2025,No
FF30797A-CAD7-49F7-A826,74,2025-06-19,2025-09-01,150,Intercity,Medium Truck,Yes,Yes,28/06/2025,Yes
8D4CB0FF-DCF1-4E0E-8C8A,593,2025-06-21,2027-02-04,100,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
DF7A6C20-2C81-42E0-8086,323,2025-06-16,2026-05-05,120,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
4B426280-3706-4C71-8F69,99,2025-06-21,2025-09-28,150,Intercity,Medium Truck,No,No,24/06/2025,Yes
D8C9885A-C5A5-4A86-B8D2,532,2025-06-18,2026-12-02,120,Local,Small Truck,Yes,No,24/06/2025,No
4DE476F0-6164-44A9-A382,389,2025-06-16,2026-07-10,120,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
FD57EF7E-9718-4F0B-9FB4,548,2025-06-20,2026-12-20,150,Local,Small Truck,No,Yes,24/06/2025,No
C53E156F-6550-440F-AB6E,699,2025-06-15,2027-05-15,80,Local,Small Truck,No,Yes,23/06/2025,No
C394C106-E237-40BB-8D80,88,2025-06-19,2025-09-15,80,Local,Small Truck,Yes,No,26/06/2025,No
F70D58AF-D36C-4968-A176,595,2025-06-16,2027-02-01,60,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
E28E0CB8-15F5-47FA-BFE7,87,2025-06-15,2025-09-10,120,Local,Small Truck,No,Yes,28/06/2025,Yes
329A3323-1EF1-4C9D-B130,428,2025-06-19,2026-08-21,100,Intercity,Medium Truck,No,Yes,29/06/2025,No
78616E77-AF90-4B59-ACDB,434,2025-06-19,2026-08-27,150,Local,Small Truck,No,No,24/06/2025,Yes
2E8C6CC8-A86B-477E-BC83,165,2025-06-18,2025-11-30,120,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
3CFC5911-0806-4624-BC2C,210,2025-06-21,2026-01-17,150,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
A3E469B4-9677-47B6-9015,176,2025-06-21,2025-12-14,80,Interstate,Big Truck,Yes,No,27/06/2025,Yes
A094414D-0E42-4134-AC4A,323,2025-06-17,2026-05-06,100,Local,Small Truck,Yes,No,29/06/2025,Yes
B6370FC6-E30D-4705-AACF,168,2025-06-18,2025-12-03,80,Intercity,Medium Truck,No,No,24/06/2025,Yes
1F1384F2-4830-4BC8-8DC5,658,2025-06-21,2027-04-10,60,Local,Small Truck,Yes,Yes,24/06/2025,No
0DDDDE94-5D4C-47AF-BC31,548,2025-06-18,2026-12-18,60,Local,Small Truck,Yes,No,29/06/2025,No
0DA2ED43-A943-4A6B-AAA9,573,2025-06-21,2027-01-15,150,Intercity,Medium Truck,No,No,29/06/2025,Yes
358B01C4-77F6-4B6D-9D52,625,2025-06-16,2027-03-03,120,Local,Small Truck,Yes,Yes,27/06/2025,Yes
0C0A4C4C-D5C8-4905-BA17,133,2025-06-21,2025-11-01,60,Intercity,Medium Truck,No,No,27/06/2025,No
8039C941-E943-4577-924B,129,2025-06-20,2025-10-27,120,Interstate,Big Truck,No,No,26/06/2025,No
354616F1-B0DE-4333-8729,686,2025-06-17,2027-05-04,60,Intercity,Medium Truck,No,Yes,29/06/2025,Yes
89C49FE0-2AFF-4A28-902B,244,2025-06-20,2026-02-19,150,Local,Small Truck,No,No,29/06/2025,No
DD21F04F-5346-49D6-B130,263,2025-06-17,2026-03-07,100,Interstate,Big Truck,No,No,23/06/2025,No
F6A9A4AC-B9F4-4BAD-951C,545,2025-06-20,2026-12-17,100,Interstate,Big Truck,Yes,No,26/06/2025,Yes
260D07A5-F541-46C2-BD5D,693,2025-06-16,2027-05-10,150,Interstate,Big Truck,No,Yes,23/06/2025,Yes
F21CEB69-2987-46CC-873E,112,2025-06-20,2025-10-10,60,Interstate,Big Truck,Yes,No,24/06/2025,No
FF3FB464-3A7F-4FDD-BB6E,672,2025-06-21,2027-04-24,80,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
FDD30ACC-D12E-449F-B1B1,183,2025-06-17,2025-12-17,100,Interstate,Big Truck,Yes,No,23/06/2025,Yes
A9C5056B-DDE0-43CF-8838,674,2025-06-21,2027-04-26,60,Intercity,Medium Truck,Yes,No,27/06/2025,No
652AE797-D2BD-4BB2-AE51,339,2025-06-21,2026-05-26,150,Local,Small Truck,No,No,26/06/2025,No
E523A6CE-CC89-4874-8434,241,2025-06-19,2026-02-15,150,Interstate,Big Truck,Yes,No,25/06/2025,Yes
E354E13A-B6E7-4C96-94A6,194,2025-06-16,2025-12-27,80,Intercity,Medium Truck,No,Yes,24/06/2025,Yes
4AF06BB1-64FB-4DAC-95F2,568,2025-06-18,2027-01-07,80,Interstate,Big Truck,No,Yes,29/06/2025,No
AD47047B-668D-402A-A28F,256,2025-06-19,2026-03-02,60,Local,Small Truck,No,Yes,27/06/2025,No
FCCE8A56-BAE8-4112-A272,713,2025-06-17,2027-05-31,120,Interstate,Big Truck,No,No,25/06/2025,No
00B7797A-F04C-4E55-A4DE,246,2025-06-15,2026-02-16,80,Interstate,Big Truck,No,No,24/06/2025,No
76718E84-AE9F-4240-8199,106,2025-06-15,2025-09-29,150,Local,Small Truck,Yes,Yes,28/06/2025,No
357DD8A1-FFB7-4B51-805B,649,2025-06-15,2027-03-26,80,Interstate,Big Truck,No,Yes,27/06/2025,Yes
769A64DE-50F8-4F6E-B6EE,93,2025-06-21,2025-09-22,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
19F8EFE6-6626-49C3-A2BD,568,2025-06-17,2027-01-06,60,Local,Small Truck,Yes,Yes,23/06/2025,Yes
1BF02DCB-2DCF-4EFF-B279,440,2025-06-18,2026-09-01,100,Intercity,Medium Truck,No,Yes,24/06/2025,No
75112646-C16B-4DFC-8D46,610,2025-06-19,2027-02-19,60,Intercity,Medium Truck,Yes,No,28/06/2025,No
D0ED6EE1-488B-4AC8-BFA1,287,2025-06-20,2026-04-03,150,Local,Small Truck,Yes,Yes,24/06/2025,No
A81C4007-D27B-4B77-8D91,254,2025-06-15,2026-02-24,150,Interstate,Big Truck,Yes,Yes,24/06/2025,No
D1A20F91-09F0-43DC-8627,363,2025-06-16,2026-06-14,100,Intercity,Medium Truck,Yes,No,27/06/2025,No
4E14A5E6-47A9-4A09-AFFC,702,2025-06-18,2027-05-21,120,Intercity,Medium Truck,No,Yes,23/06/2025,No
3F6602DA-2649-4D08-A705,189,2025-06-18,2025-12-24,100,Local,Small Truck,No,No,27/06/2025,Yes
244B83AA-BBB9-4E2B-B223,478,2025-06-16,2026-10-07,100,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
8E2121A9-3242-4326-A7FE,77,2025-06-18,2025-09-03,120,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
C0A95550-F06F-40C7-B1DC,604,2025-06-16,2027-02-10,150,Interstate,Big Truck,No,Yes,25/06/2025,No
C69FE169-ABA2-4B22-A3CD,175,2025-06-18,2025-12-10,80,Local,Small Truck,No,No,27/06/2025,Yes
424A27FA-5237-42E8-A1F0,584,2025-06-16,2027-01-21,80,Local,Small Truck,No,No,25/06/2025,Yes
977D6859-3298-4FBA-9642,691,2025-06-15,2027-05-07,60,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
5DA5FADC-8F8B-41CD-9528,704,2025-06-16,2027-05-21,150,Intercity,Medium Truck,No,Yes,24/06/2025,No
5D7E025D-9DE1-4DE7-B47B,689,2025-06-16,2027-05-06,120,Intercity,Medium Truck,No,No,27/06/2025,Yes
CCB12779-CB25-42D5-94EB,682,2025-06-19,2027-05-02,80,Local,Small Truck,Yes,Yes,28/06/2025,No
0F590A60-33BD-49AE-87ED,446,2025-06-15,2026-09-04,150,Local,Small Truck,No,No,27/06/2025,No
7ED46861-37AB-4DE6-BD56,176,2025-06-16,2025-12-09,60,Local,Small Truck,Yes,No,23/06/2025,Yes
ECDE4FFA-773D-4C85-8988,62,2025-06-21,2025-08-22,80,Interstate,Big Truck,No,Yes,23/06/2025,Yes
AAA56F37-4F2D-4215-8FA1,618,2025-06-20,2027-02-28,60,Interstate,Big Truck,Yes,Yes,24/06/2025,No
E90CA242-6B9D-409C-9E37,558,2025-06-21,2026-12-31,80,Local,Small Truck,Yes,No,27/06/2025,Yes
1030F6B1-1357-471F-9866,308,2025-06-19,2026-04-23,80,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
E8E1C548-8697-4CA5-8895,699,2025-06-18,2027-05-18,100,Interstate,Big Truck,Yes,No,29/06/2025,No
A7A68C37-3F7E-486D-BEA7,513,2025-06-20,2026-11-15,150,Interstate,Big Truck,No,Yes,27/06/2025,Yes
9ACA1ACF-30E0-4C9E-8386,265,2025-06-16,2026-03-08,100,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
2F9D7A19-BC1E-426E-B94C,129,2025-06-19,2025-10-26,150,Interstate,Big Truck,No,No,29/06/2025,Yes
32F660AF-C048-4087-92B9,116,2025-06-20,2025-10-14,100,Interstate,Big Truck,Yes,No,27/06/2025,Yes
0DB73057-2FF7-435C-9CFA,100,2025-06-17,2025-09-25,150,Interstate,Big Truck,Yes,Yes,27/06/2025,No
2650B286-F0A9-4A78-8A59,276,2025-06-20,2026-03-23,60,Interstate,Big Truck,No,Yes,26/06/2025,Yes
104F71D4-24D8-4D6A-9EA0,325,2025-06-19,2026-05-10,60,Local,Small Truck,No,No,28/06/2025,Yes
7D96388F-0EF5-4856-B8E6,431,2025-06-19,2026-08-24,100,Interstate,Big Truck,No,Yes,27/06/2025,No
D513A92C-2943-4B1A-99AA,625,2025-06-16,2027-03-03,80,Local,Small Truck,No,No,23/06/2025,Yes
3DF0B21F-D649-4804-B839,602,2025-06-18,2027-02-10,120,Intercity,Medium Truck,No,No,26/06/2025,Yes
78AB77A8-6D5A-4477-9FB8,433,2025-06-17,2026-08-24,150,Intercity,Medium Truck,Yes,No,28/06/2025,No
458FDAFA-F80C-4A15-B481,592,2025-06-16,2027-01-29,60,Local,Small Truck,Yes,No,25/06/2025,Yes
A8838B04-EA4F-4E6E-A70D,377,2025-06-17,2026-06-29,150,Local,Small Truck,Yes,No,29/06/2025,Yes
42406A1E-CCFC-4645-9987,603,2025-06-19,2027-02-12,60,Intercity,Medium Truck,No,No,29/06/2025,Yes
7CA24AF4-D129-4F50-AB1B,409,2025-06-21,2026-08-04,100,Interstate,Big Truck,Yes,No,29/06/2025,No
5DC44C1D-D236-4824-8243,70,2025-06-16,2025-08-25,80,Interstate,Big Truck,Yes,Yes,27/06/2025,No
9E940397-A7CE-48B6-A7F5,641,2025-06-17,2027-03-20,100,Local,Small Truck,No,No,25/06/2025,Yes
D6C410F0-6E5F-4686-9BDB,616,2025-06-21,2027-02-27,80,Local,Small Truck,Yes,Yes,27/06/2025,Yes
4E74C18E-4D8A-4EB9-BED9,313,2025-06-16,2026-04-25,60,Interstate,Big Truck,Yes,No,24/06/2025,No
28C1759E-6A29-4ED5-88A9,584,2025-06-15,2027-01-20,80,Intercity,Medium Truck,No,Yes,23/06/2025,Yes
DC00E23C-AEFA-43D5-9AD4,716,2025-06-19,2027-06-05,80,Intercity,Medium Truck,Yes,No,29/06/2025,Yes
0366E8C4-17CE-4228-A053,467,2025-06-16,2026-09-26,80,Local,Small Truck,No,Yes,25/06/2025,Yes
028D04CB-DFAA-4956-893B,331,2025-06-16,2026-05-13,150,Local,Small Truck,No,Yes,29/06/2025,No
33821CFD-1485-4810-BB29,385,2025-06-19,2026-07-09,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
683E24DA-998A-470D-80C4,447,2025-06-16,2026-09-06,80,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
9DE5D2EC-7C76-40DD-8631,143,2025-06-21,2025-11-11,80,Intercity,Medium Truck,No,No,29/06/2025,No
9C02055F-CB50-43FE-A325,292,2025-06-21,2026-04-09,100,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
8DD971BB-DC6C-4A07-B754,458,2025-06-18,2026-09-19,100,Interstate,Big Truck,No,No,25/06/2025,Yes
FF3741A9-9A08-4FEC-8AAF,616,2025-06-18,2027-02-24,80,Intercity,Medium Truck,No,No,26/06/2025,Yes
26919B85-D7E8-4DDE-92D7,609,2025-06-21,2027-02-20,80,Local,Small Truck,No,No,27/06/2025,Yes
361F374A-D663-4176-91F5,251,2025-06-20,2026-02-26,60,Local,Small Truck,No,No,27/06/2025,Yes
6B324A8A-BE66-42D6-802E,210,2025-06-19,2026-01-15,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
F057E696-42AC-4A63-BE08,428,2025-06-21,2026-08-23,150,Local,Small Truck,Yes,Yes,29/06/2025,Yes
47FD7D21-6438-4D22-AD87,631,2025-06-18,2027-03-11,150,Interstate,Big Truck,No,No,29/06/2025,Yes
3D69002B-E1AD-4768-97EE,316,2025-06-19,2026-05-01,100,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
9D0EDACE-09C1-4F39-88A3,629,2025-06-16,2027-03-07,120,Local,Small Truck,Yes,Yes,26/06/2025,No
494DE5F4-2776-4BC6-894C,320,2025-06-15,2026-05-01,100,Local,Small Truck,No,No,29/06/2025,No
B55B0B27-8DDA-4CC8-998A,514,2025-06-16,2026-11-12,80,Interstate,Big Truck,Yes,No,23/06/2025,No
F04A384D-1611-45ED-8FAE,437,2025-06-17,2026-08-28,60,Intercity,Medium Truck,Yes,No,27/06/2025,No
9F6E1045-B374-4A81-9C80,722,2025-06-19,2027-06-11,60,Intercity,Medium Truck,No,Yes,24/06/2025,No
5FB811B2-5B98-4247-B6DF,260,2025-06-21,2026-03-08,120,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
174DEFFD-39E0-4012-83C6,60,2025-06-15,2025-08-14,80,Intercity,Medium Truck,Yes,No,26/06/2025,No
45FE0B1C-A018-4941-9777,238,2025-06-20,2026-02-13,80,Local,Small Truck,No,Yes,28/06/2025,Yes
B0272115-7B7A-4C22-ACCE,182,2025-06-16,2025-12-15,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
5314C42B-6249-47B3-B1C4,327,2025-06-18,2026-05-11,120,Local,Small Truck,No,No,29/06/2025,No
F5F53EDE-189D-47F9-8D91,668,2025-06-19,2027-04-18,150,Interstate,Big Truck,Yes,Yes,24/06/2025,No
C09ABBDB-568D-4C78-8012,328,2025-06-15,2026-05-09,150,Intercity,Medium Truck,No,No,28/06/2025,Yes
400D818E-AEDD-4F60-84BE,442,2025-06-21,2026-09-06,60,Intercity,Medium Truck,Yes,No,29/06/2025,Yes
B49B7605-C1A3-4190-B3B2,686,2025-06-20,2027-05-07,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
AE9E7214-6474-43BD-93B6,157,2025-06-16,2025-11-20,80,Local,Small Truck,No,Yes,27/06/2025,No
FE6D81DC-1B3B-44F7-9659,579,2025-06-16,2027-01-16,60,Local,Small Truck,No,Yes,28/06/2025,No
DF204CDD-0DAF-484D-A5C5,592,2025-06-18,2027-01-31,60,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
760C9ACD-D791-456D-93A1,123,2025-06-18,2025-10-19,100,Local,Small Truck,Yes,No,24/06/2025,Yes
F39C6064-C2D8-4018-AB0E,461,2025-06-21,2026-09-25,60,Local,Small Truck,No,Yes,29/06/2025,No
53A50613-B0D6-4EE3-8B45,158,2025-06-15,2025-11-20,150,Intercity,Medium Truck,No,No,26/06/2025,No
570A4DA9-7F7E-495D-AE98,497,2025-06-20,2026-10-30,60,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
67238AEB-51F3-4D85-9865,340,2025-06-16,2026-05-22,60,Local,Small Truck,No,Yes,28/06/2025,No
2B399591-BB04-469A-9B2E,410,2025-06-15,2026-07-30,100,Interstate,Big Truck,No,No,27/06/2025,No
40791143-91FB-4181-AA0F,442,2025-06-16,2026-09-01,120,Intercity,Medium Truck,Yes,No,24/06/2025,No
52D0E3B9-15FA-473E-8B48,101,2025-06-20,2025-09-29,80,Local,Small Truck,Yes,Yes,24/06/2025,No
5A4E1300-123C-4D28-A2AB,680,2025-06-20,2027-05-01,60,Local,Small Truck,No,No,29/06/2025,No
CCB0C9D3-3440-4FD6-9C30,580,2025-06-19,2027-01-20,80,Interstate,Big Truck,Yes,No,25/06/2025,Yes
7006A852-4557-4659-B13B,651,2025-06-16,2027-03-29,150,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
996C1E5A-1552-4695-B1D7,721,2025-06-21,2027-06-12,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
EAABD8F1-EB85-496D-BF00,631,2025-06-21,2027-03-14,120,Intercity,Medium Truck,No,Yes,27/06/2025,Yes
10B06364-2EDB-4EE9-B99C,380,2025-06-20,2026-07-05,60,Interstate,Big Truck,Yes,Yes,24/06/2025,Yes
F2C3797F-D3F7-4F99-8246,313,2025-06-21,2026-04-30,150,Local,Small Truck,No,No,26/06/2025,Yes
CFC4896A-F1C9-4B8B-A6AB,562,2025-06-18,2027-01-01,150,Intercity,Medium Truck,No,No,25/06/2025,No
59A5EC62-FFBD-4E1E-B142,448,2025-06-20,2026-09-11,150,Interstate,Big Truck,No,No,27/06/2025,No
B2E78977-27CD-4A2B-95EA,381,2025-06-21,2026-07-07,80,Local,Small Truck,No,Yes,26/06/2025,No
B5C64621-8072-46CB-A514,525,2025-06-20,2026-11-27,150,Interstate,Big Truck,Yes,Yes,25/06/2025,No
9E8DE2DE-6324-49EF-8668,303,2025-06-16,2026-04-15,60,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
FCE0CDF8-3143-40D2-9418,655,2025-06-18,2027-04-04,80,Intercity,Medium Truck,Yes,No,24/06/2025,No
C268C707-0EEB-46EA-8B66,685,2025-06-18,2027-05-04,80,Local,Small Truck,Yes,Yes,26/06/2025,Yes
98CE974D-B39D-4716-BB08,294,2025-06-17,2026-04-07,100,Intercity,Medium Truck,Yes,Yes,26/06/2025,Yes
164CA0F2-3E6D-4AC3-A1B1,497,2025-06-20,2026-10-30,120,Interstate,Big Truck,No,No,25/06/2025,No
61534C13-DB6F-46AC-8EE6,61,2025-06-18,2025-08-18,80,Local,Small Truck,No,No,24/06/2025,Yes
21FD7CD7-70F3-4629-B93A,410,2025-06-20,2026-08-04,150,Interstate,Big Truck,No,Yes,25/06/2025,Yes
82C85169-5286-45D5-ABBC,665,2025-06-17,2027-04-13,120,Interstate,Big Truck,Yes,No,24/06/2025,No
5376DE9D-4EBB-42C3-97A4,233,2025-06-21,2026-02-09,60,Interstate,Big Truck,No,Yes,23/06/2025,No
0D8B82A7-E5D1-4A3B-A320,515,2025-06-17,2026-11-14,100,Interstate,Big Truck,No,Yes,24/06/2025,Yes
8021D9FD-B536-49E5-9728,547,2025-06-17,2026-12-16,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
C2E3E024-6E72-4D77-BFD2,369,2025-06-19,2026-06-23,120,Local,Small Truck,Yes,Yes,29/06/2025,No
754190E2-F2A6-4E66-86A0,170,2025-06-21,2025-12-08,80,Interstate,Big Truck,No,Yes,26/06/2025,No
CF8795EA-69F2-4CA8-BB2B,359,2025-06-18,2026-06-12,150,Interstate,Big Truck,No,No,25/06/2025,No
443CB223-B82D-4F5C-9EEA,499,2025-06-15,2026-10-27,80,Interstate,Big Truck,Yes,No,26/06/2025,Yes
4F65A11E-17ED-4B19-81C6,342,2025-06-15,2026-05-23,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
01D616D7-42BC-46AD-8816,696,2025-06-15,2027-05-12,80,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
C62789E5-7E3E-4800-9676,384,2025-06-19,2026-07-08,60,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
211E6E69-3F28-46D1-A3DA,652,2025-06-15,2027-03-29,80,Local,Small Truck,No,No,28/06/2025,No
BBB4CCD1-3F42-48DB-8A68,689,2025-06-21,2027-05-11,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,Yes
CEE94C3A-61EC-47E8-B251,319,2025-06-20,2026-05-05,80,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
34C758B4-8BF1-40ED-B13C,143,2025-06-15,2025-11-05,120,Local,Small Truck,Yes,No,26/06/2025,Yes
D7EAD272-2478-4678-9838,472,2025-06-19,2026-10-04,80,Interstate,Big Truck,Yes,Yes,26/06/2025,No
259E4AE8-0008-4A6E-92CC,458,2025-06-16,2026-09-17,80,Interstate,Big Truck,Yes,No,26/06/2025,No
2958BFC9-1214-46AD-8746,663,2025-06-21,2027-04-15,120,Intercity,Medium Truck,Yes,No,24/06/2025,No
869F9F18-4962-446E-BF93,364,2025-06-16,2026-06-15,80,Interstate,Big Truck,No,No,23/06/2025,No
B963E453-0AB7-459E-887F,514,2025-06-16,2026-11-12,60,Interstate,Big Truck,Yes,No,25/06/2025,No
F13CAB74-1729-4ECD-9D09,192,2025-06-17,2025-12-26,150,Local,Small Truck,Yes,No,28/06/2025,Yes
FD1F09B0-A3AC-4065-9AE4,428,2025-06-15,2026-08-17,80,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
6EF1BC37-F6E6-4472-A818,178,2025-06-15,2025-12-10,100,Local,Small Truck,No,Yes,27/06/2025,Yes
9F5C938A-408D-4F21-BCE8,293,2025-06-18,2026-04-07,80,Intercity,Medium Truck,No,No,26/06/2025,No
F368E018-4A45-46B6-89B4,148,2025-06-21,2025-11-16,60,Local,Small Truck,Yes,Yes,23/06/2025,Yes
FE6C8907-70E8-45F2-8875,82,2025-06-16,2025-09-06,80,Intercity,Medium Truck,No,Yes,26/06/2025,No
59FACDA4-8D96-4B53-BF58,356,2025-06-20,2026-06-11,100,Local,Small Truck,No,Yes,27/06/2025,No
5F1A1CB8-4CDA-4855-B7F3,296,2025-06-16,2026-04-08,80,Intercity,Medium Truck,No,No,25/06/2025,Yes
6564456C-DC71-4AA0-BFD5,484,2025-06-16,2026-10-13,60,Interstate,Big Truck,Yes,No,29/06/2025,Yes
848F752F-6033-4B6C-80E4,524,2025-06-19,2026-11-25,120,Local,Small Truck,No,No,26/06/2025,Yes
233B0869-566A-49CC-9DC4,554,2025-06-20,2026-12-26,100,Local,Small Truck,No,No,28/06/2025,Yes
0FAFB964-4B4A-4480-BC97,466,2025-06-19,2026-09-28,100,Intercity,Medium Truck,No,Yes,24/06/2025,No
7FA7648C-E563-4F77-8CD3,316,2025-06-19,2026-05-01,60,Intercity,Medium Truck,Yes,No,28/06/2025,No
2C0379E0-01E1-4162-A008,206,2025-06-17,2026-01-09,100,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
74513164-87C5-4D03-A563,578,2025-06-17,2027-01-16,120,Intercity,Medium Truck,Yes,Yes,28/06/2025,Yes
82277E91-D158-45F0-A648,230,2025-06-16,2026-02-01,60,Local,Small Truck,Yes,Yes,23/06/2025,No
5B069851-668C-433F-9286,341,2025-06-20,2026-05-27,120,Local,Small Truck,Yes,Yes,29/06/2025,No
182BE7EB-C8A1-4A63-869C,426,2025-06-16,2026-08-16,80,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
4DB6B93E-8DF0-45CE-93E3,425,2025-06-21,2026-08-20,80,Intercity,Medium Truck,No,No,26/06/2025,No
8D286C65-E546-4232-869A,428,2025-06-20,2026-08-22,120,Local,Small Truck,Yes,Yes,26/06/2025,Yes
33A5B6F1-808E-4102-A086,257,2025-06-16,2026-02-28,120,Intercity,Medium Truck,No,Yes,27/06/2025,No
EE95B17F-68F1-46BA-8304,562,2025-06-21,2027-01-04,100,Local,Small Truck,Yes,Yes,25/06/2025,No
8850F520-9E9F-4441-96C5,672,2025-06-18,2027-04-21,120,Local,Small Truck,No,No,26/06/2025,No
B4D5E54C-22C6-421C-ABD3,378,2025-06-19,2026-07-02,80,Interstate,Big Truck,Yes,No,23/06/2025,No
390D3B4C-50EB-43FB-82C4,95,2025-06-15,2025-09-18,150,Local,Small Truck,No,No,26/06/2025,No
0D220962-5EB4-4DD1-9136,454,2025-06-15,2026-09-12,60,Local,Small Truck,No,Yes,28/06/2025,No
E424BAD5-1524-43E2-8117,349,2025-06-20,2026-06-04,80,Intercity,Medium Truck,Yes,No,28/06/2025,No
62A8E517-B16E-4DC7-AB0B,350,2025-06-21,2026-06-06,60,Local,Small Truck,Yes,No,25/06/2025,Yes
04AA9E0A-BC99-440F-936F,659,2025-06-15,2027-04-05,100,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
9EC94654-0895-480B-B7F5,691,2025-06-20,2027-05-12,80,Intercity,Medium Truck,Yes,Yes,27/06/2025,No
B1AB48E4-A4E4-4BDB-8932,721,2025-06-16,2027-06-07,120,Interstate,Big Truck,No,No,23/06/2025,No
E5EE3E48-C03F-4C3A-83C8,521,2025-06-17,2026-11-20,150,Interstate,Big Truck,No,No,26/06/2025,No
36BCA574-3341-4E16-88E0,372,2025-06-15,2026-06-22,120,Local,Small Truck,Yes,No,24/06/2025,No
66FB341A-6ADC-4B3A-9640,178,2025-06-16,2025-12-11,60,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
8BE25DF5-BE8E-45C6-828A,275,2025-06-18,2026-03-20,120,Local,Small Truck,Yes,Yes,23/06/2025,No
1DB81390-0410-4190-B042,720,2025-06-18,2027-06-08,100,Interstate,Big Truck,No,No,29/06/2025,Yes
FE5401D5-8DF1-499E-B46D,359,2025-06-17,2026-06-11,60,Interstate,Big Truck,Yes,Yes,29/06/2025,No
3C3AF80E-082D-4C45-96F4,424,2025-06-18,2026-08-16,60,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
6016C530-B012-4645-AD69,434,2025-06-19,2026-08-27,60,Interstate,Big Truck,No,No,23/06/2025,Yes
F6C525DB-6325-4247-9F89,701,2025-06-19,2027-05-21,100,Local,Small Truck,Yes,Yes,25/06/2025,No
