OrderID,Order_Date,Expiry_Date,Pallet_Size,Route_Type,Mode_of_Transport,Urgent_Order_Flag,Fragility,Dispatch_Window,Temp_Sensitive
2E8C6CC8-A86B-477E-BC83,18/06/2025,30/11/2025,120,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
3CFC5911-0806-4624-BC2C,21/06/2025,17/01/2026,150,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
A3E469B4-9677-47B6-9015,21/06/2025,14/12/2025,80,Interstate,Big Truck,Yes,No,27/06/2025,Yes
A094414D-0E42-4134-AC4A,17/06/2025,06/05/2026,100,Local,Small Truck,Yes,No,29/06/2025,Yes
B6370FC6-E30D-4705-AACF,18/06/2025,03/12/2025,80,Intercity,Medium Truck,No,No,24/06/2025,Yes
1F1384F2-4830-4BC8-8DC5,21/06/2025,10/04/2027,60,Local,Small Truck,Yes,Yes,24/06/2025,No
0DDDDE94-5D4C-47AF-BC31,18/06/2025,18/12/2026,60,Local,Small Truck,Yes,No,29/06/2025,No
0DA2ED43-A943-4A6B-AAA9,21/06/2025,15/01/2027,150,Intercity,Medium Truck,No,No,29/06/2025,Yes
358B01C4-77F6-4B6D-9D52,16/06/2025,03/03/2027,120,Local,Small Truck,Yes,Yes,27/06/2025,Yes
0C0A4C4C-D5C8-4905-BA17,21/06/2025,01/11/2025,60,Intercity,Medium Truck,No,No,27/06/2025,No
8039C941-E943-4577-924B,20/06/2025,27/10/2025,120,Interstate,Big Truck,No,No,26/06/2025,No
354616F1-B0DE-4333-8729,17/06/2025,04/05/2027,60,Intercity,Medium Truck,No,Yes,29/06/2025,Yes
89C49FE0-2AFF-4A28-902B,20/06/2025,19/02/2026,150,Local,Small Truck,No,No,29/06/2025,No
DD21F04F-5346-49D6-B130,17/06/2025,07/03/2026,100,Interstate,Big Truck,No,No,23/06/2025,No
F6A9A4AC-B9F4-4BAD-951C,20/06/2025,17/12/2026,100,Interstate,Big Truck,Yes,No,26/06/2025,Yes
260D07A5-F541-46C2-BD5D,16/06/2025,10/05/2027,150,Interstate,Big Truck,No,Yes,23/06/2025,Yes
F21CEB69-2987-46CC-873E,20/06/2025,10/10/2025,60,Interstate,Big Truck,Yes,No,24/06/2025,No
FF3FB464-3A7F-4FDD-BB6E,21/06/2025,24/04/2027,80,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
FDD30ACC-D12E-449F-B1B1,17/06/2025,17/12/2025,100,Interstate,Big Truck,Yes,No,23/06/2025,Yes
A9C5056B-DDE0-43CF-8838,21/06/2025,26/04/2027,60,Intercity,Medium Truck,Yes,No,27/06/2025,No
652AE797-D2BD-4BB2-AE51,21/06/2025,26/05/2026,150,Local,Small Truck,No,No,26/06/2025,No
E523A6CE-CC89-4874-8434,19/06/2025,15/02/2026,150,Interstate,Big Truck,Yes,No,25/06/2025,Yes
E354E13A-B6E7-4C96-94A6,16/06/2025,27/12/2025,80,Intercity,Medium Truck,No,Yes,24/06/2025,Yes
4AF06BB1-64FB-4DAC-95F2,18/06/2025,07/01/2027,80,Interstate,Big Truck,No,Yes,29/06/2025,No
AD47047B-668D-402A-A28F,19/06/2025,02/03/2026,60,Local,Small Truck,No,Yes,27/06/2025,No
FCCE8A56-BAE8-4112-A272,17/06/2025,31/05/2027,120,Interstate,Big Truck,No,No,25/06/2025,No
00B7797A-F04C-4E55-A4DE,15/06/2025,16/02/2026,80,Interstate,Big Truck,No,No,24/06/2025,No
76718E84-AE9F-4240-8199,15/06/2025,29/09/2025,150,Local,Small Truck,Yes,Yes,28/06/2025,No
357DD8A1-FFB7-4B51-805B,15/06/2025,26/03/2027,80,Interstate,Big Truck,No,Yes,27/06/2025,Yes
769A64DE-50F8-4F6E-B6EE,21/06/2025,22/09/2025,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
19F8EFE6-6626-49C3-A2BD,17/06/2025,06/01/2027,60,Local,Small Truck,Yes,Yes,23/06/2025,Yes
1BF02DCB-2DCF-4EFF-B279,18/06/2025,01/09/2026,100,Intercity,Medium Truck,No,Yes,24/06/2025,No
75112646-C16B-4DFC-8D46,19/06/2025,19/02/2027,60,Intercity,Medium Truck,Yes,No,28/06/2025,No
D0ED6EE1-488B-4AC8-BFA1,20/06/2025,03/04/2026,150,Local,Small Truck,Yes,Yes,24/06/2025,No
A81C4007-D27B-4B77-8D91,15/06/2025,24/02/2026,150,Interstate,Big Truck,Yes,Yes,24/06/2025,No
D1A20F91-09F0-43DC-8627,16/06/2025,14/06/2026,100,Intercity,Medium Truck,Yes,No,27/06/2025,No
4E14A5E6-47A9-4A09-AFFC,18/06/2025,21/05/2027,120,Intercity,Medium Truck,No,Yes,23/06/2025,No
3F6602DA-2649-4D08-A705,18/06/2025,24/12/2025,100,Local,Small Truck,No,No,27/06/2025,Yes
244B83AA-BBB9-4E2B-B223,16/06/2025,07/10/2026,100,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
8E2121A9-3242-4326-A7FE,18/06/2025,03/09/2025,120,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
C0A95550-F06F-40C7-B1DC,16/06/2025,10/02/2027,150,Interstate,Big Truck,No,Yes,25/06/2025,No
C69FE169-ABA2-4B22-A3CD,18/06/2025,10/12/2025,80,Local,Small Truck,No,No,27/06/2025,Yes
424A27FA-5237-42E8-A1F0,16/06/2025,21/01/2027,80,Local,Small Truck,No,No,25/06/2025,Yes
977D6859-3298-4FBA-9642,15/06/2025,07/05/2027,60,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
5DA5FADC-8F8B-41CD-9528,16/06/2025,21/05/2027,150,Intercity,Medium Truck,No,Yes,24/06/2025,No
5D7E025D-9DE1-4DE7-B47B,16/06/2025,06/05/2027,120,Intercity,Medium Truck,No,No,27/06/2025,Yes
CCB12779-CB25-42D5-94EB,19/06/2025,02/05/2027,80,Local,Small Truck,Yes,Yes,28/06/2025,No
0F590A60-33BD-49AE-87ED,15/06/2025,04/09/2026,150,Local,Small Truck,No,No,27/06/2025,No
7ED46861-37AB-4DE6-BD56,16/06/2025,09/12/2025,60,Local,Small Truck,Yes,No,23/06/2025,Yes
ECDE4FFA-773D-4C85-8988,21/06/2025,22/08/2025,80,Interstate,Big Truck,No,Yes,23/06/2025,Yes
AAA56F37-4F2D-4215-8FA1,20/06/2025,28/02/2027,60,Interstate,Big Truck,Yes,Yes,24/06/2025,No
E90CA242-6B9D-409C-9E37,21/06/2025,31/12/2026,80,Local,Small Truck,Yes,No,27/06/2025,Yes
1030F6B1-1357-471F-9866,19/06/2025,23/04/2026,80,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
E8E1C548-8697-4CA5-8895,18/06/2025,18/05/2027,100,Interstate,Big Truck,Yes,No,29/06/2025,No
A7A68C37-3F7E-486D-BEA7,20/06/2025,15/11/2026,150,Interstate,Big Truck,No,Yes,27/06/2025,Yes
9ACA1ACF-30E0-4C9E-8386,16/06/2025,08/03/2026,100,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
2F9D7A19-BC1E-426E-B94C,19/06/2025,26/10/2025,150,Interstate,Big Truck,No,No,29/06/2025,Yes
32F660AF-C048-4087-92B9,20/06/2025,14/10/2025,100,Interstate,Big Truck,Yes,No,27/06/2025,Yes
0DB73057-2FF7-435C-9CFA,17/06/2025,25/09/2025,150,Interstate,Big Truck,Yes,Yes,27/06/2025,No
2650B286-F0A9-4A78-8A59,20/06/2025,23/03/2026,60,Interstate,Big Truck,No,Yes,26/06/2025,Yes
104F71D4-24D8-4D6A-9EA0,19/06/2025,10/05/2026,60,Local,Small Truck,No,No,28/06/2025,Yes
7D96388F-0EF5-4856-B8E6,19/06/2025,24/08/2026,100,Interstate,Big Truck,No,Yes,27/06/2025,No
D513A92C-2943-4B1A-99AA,16/06/2025,03/03/2027,80,Local,Small Truck,No,No,23/06/2025,Yes
3DF0B21F-D649-4804-B839,18/06/2025,10/02/2027,120,Intercity,Medium Truck,No,No,26/06/2025,Yes
78AB77A8-6D5A-4477-9FB8,17/06/2025,24/08/2026,150,Intercity,Medium Truck,Yes,No,28/06/2025,No
458FDAFA-F80C-4A15-B481,16/06/2025,29/01/2027,60,Local,Small Truck,Yes,No,25/06/2025,Yes
A8838B04-EA4F-4E6E-A70D,17/06/2025,29/06/2026,150,Local,Small Truck,Yes,No,29/06/2025,Yes
42406A1E-CCFC-4645-9987,19/06/2025,12/02/2027,60,Intercity,Medium Truck,No,No,29/06/2025,Yes
7CA24AF4-D129-4F50-AB1B,21/06/2025,04/08/2026,100,Interstate,Big Truck,Yes,No,29/06/2025,No
5DC44C1D-D236-4824-8243,16/06/2025,25/08/2025,80,Interstate,Big Truck,Yes,Yes,27/06/2025,No
9E940397-A7CE-48B6-A7F5,17/06/2025,20/03/2027,100,Local,Small Truck,No,No,25/06/2025,Yes
D6C410F0-6E5F-4686-9BDB,21/06/2025,27/02/2027,80,Local,Small Truck,Yes,Yes,27/06/2025,Yes
4E74C18E-4D8A-4EB9-BED9,16/06/2025,25/04/2026,60,Interstate,Big Truck,Yes,No,24/06/2025,No
28C1759E-6A29-4ED5-88A9,15/06/2025,20/01/2027,80,Intercity,Medium Truck,No,Yes,23/06/2025,Yes
DC00E23C-AEFA-43D5-9AD4,19/06/2025,05/06/2027,80,Intercity,Medium Truck,Yes,No,29/06/2025,Yes
0366E8C4-17CE-4228-A053,16/06/2025,26/09/2026,80,Local,Small Truck,No,Yes,25/06/2025,Yes
028D04CB-DFAA-4956-893B,16/06/2025,13/05/2026,150,Local,Small Truck,No,Yes,29/06/2025,No
33821CFD-1485-4810-BB29,19/06/2025,09/07/2026,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
683E24DA-998A-470D-80C4,16/06/2025,06/09/2026,80,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
9DE5D2EC-7C76-40DD-8631,21/06/2025,11/11/2025,80,Intercity,Medium Truck,No,No,29/06/2025,No
9C02055F-CB50-43FE-A325,21/06/2025,09/04/2026,100,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
8DD971BB-DC6C-4A07-B754,18/06/2025,19/09/2026,100,Interstate,Big Truck,No,No,25/06/2025,Yes
FF3741A9-9A08-4FEC-8AAF,18/06/2025,24/02/2027,80,Intercity,Medium Truck,No,No,26/06/2025,Yes
26919B85-D7E8-4DDE-92D7,21/06/2025,20/02/2027,80,Local,Small Truck,No,No,27/06/2025,Yes
361F374A-D663-4176-91F5,20/06/2025,26/02/2026,60,Local,Small Truck,No,No,27/06/2025,Yes
6B324A8A-BE66-42D6-802E,19/06/2025,15/01/2026,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
F057E696-42AC-4A63-BE08,21/06/2025,23/08/2026,150,Local,Small Truck,Yes,Yes,29/06/2025,Yes
47FD7D21-6438-4D22-AD87,18/06/2025,11/03/2027,150,Interstate,Big Truck,No,No,29/06/2025,Yes
3D69002B-E1AD-4768-97EE,19/06/2025,01/05/2026,100,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
9D0EDACE-09C1-4F39-88A3,16/06/2025,07/03/2027,120,Local,Small Truck,Yes,Yes,26/06/2025,No
494DE5F4-2776-4BC6-894C,15/06/2025,01/05/2026,100,Local,Small Truck,No,No,29/06/2025,No
B55B0B27-8DDA-4CC8-998A,16/06/2025,12/11/2026,80,Interstate,Big Truck,Yes,No,23/06/2025,No
F04A384D-1611-45ED-8FAE,17/06/2025,28/08/2026,60,Intercity,Medium Truck,Yes,No,27/06/2025,No
9F6E1045-B374-4A81-9C80,19/06/2025,11/06/2027,60,Intercity,Medium Truck,No,Yes,24/06/2025,No
5FB811B2-5B98-4247-B6DF,21/06/2025,08/03/2026,120,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
174DEFFD-39E0-4012-83C6,15/06/2025,14/08/2025,80,Intercity,Medium Truck,Yes,No,26/06/2025,No
45FE0B1C-A018-4941-9777,20/06/2025,13/02/2026,80,Local,Small Truck,No,Yes,28/06/2025,Yes
B0272115-7B7A-4C22-ACCE,16/06/2025,15/12/2025,60,Local,Small Truck,Yes,Yes,29/06/2025,Yes
5314C42B-6249-47B3-B1C4,18/06/2025,11/05/2026,120,Local,Small Truck,No,No,29/06/2025,No
F5F53EDE-189D-47F9-8D91,19/06/2025,18/04/2027,150,Interstate,Big Truck,Yes,Yes,24/06/2025,No
C09ABBDB-568D-4C78-8012,15/06/2025,09/05/2026,150,Intercity,Medium Truck,No,No,28/06/2025,Yes
400D818E-AEDD-4F60-84BE,21/06/2025,06/09/2026,60,Intercity,Medium Truck,Yes,No,29/06/2025,Yes
B49B7605-C1A3-4190-B3B2,20/06/2025,07/05/2027,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
AE9E7214-6474-43BD-93B6,16/06/2025,20/11/2025,80,Local,Small Truck,No,Yes,27/06/2025,No
FE6D81DC-1B3B-44F7-9659,16/06/2025,16/01/2027,60,Local,Small Truck,No,Yes,28/06/2025,No
DF204CDD-0DAF-484D-A5C5,18/06/2025,31/01/2027,60,Interstate,Big Truck,Yes,Yes,26/06/2025,Yes
760C9ACD-D791-456D-93A1,18/06/2025,19/10/2025,100,Local,Small Truck,Yes,No,24/06/2025,Yes
F39C6064-C2D8-4018-AB0E,21/06/2025,25/09/2026,60,Local,Small Truck,No,Yes,29/06/2025,No
53A50613-B0D6-4EE3-8B45,15/06/2025,20/11/2025,150,Intercity,Medium Truck,No,No,26/06/2025,No
570A4DA9-7F7E-495D-AE98,20/06/2025,30/10/2026,60,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
67238AEB-51F3-4D85-9865,16/06/2025,22/05/2026,60,Local,Small Truck,No,Yes,28/06/2025,No
2B399591-BB04-469A-9B2E,15/06/2025,30/07/2026,100,Interstate,Big Truck,No,No,27/06/2025,No
40791143-91FB-4181-AA0F,16/06/2025,01/09/2026,120,Intercity,Medium Truck,Yes,No,24/06/2025,No
52D0E3B9-15FA-473E-8B48,20/06/2025,29/09/2025,80,Local,Small Truck,Yes,Yes,24/06/2025,No
5A4E1300-123C-4D28-A2AB,20/06/2025,01/05/2027,60,Local,Small Truck,No,No,29/06/2025,No
CCB0C9D3-3440-4FD6-9C30,19/06/2025,20/01/2027,80,Interstate,Big Truck,Yes,No,25/06/2025,Yes
7006A852-4557-4659-B13B,16/06/2025,29/03/2027,150,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
996C1E5A-1552-4695-B1D7,21/06/2025,12/06/2027,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
EAABD8F1-EB85-496D-BF00,21/06/2025,14/03/2027,120,Intercity,Medium Truck,No,Yes,27/06/2025,Yes
10B06364-2EDB-4EE9-B99C,20/06/2025,05/07/2026,60,Interstate,Big Truck,Yes,Yes,24/06/2025,Yes
F2C3797F-D3F7-4F99-8246,21/06/2025,30/04/2026,150,Local,Small Truck,No,No,26/06/2025,Yes
CFC4896A-F1C9-4B8B-A6AB,18/06/2025,01/01/2027,150,Intercity,Medium Truck,No,No,25/06/2025,No
59A5EC62-FFBD-4E1E-B142,20/06/2025,11/09/2026,150,Interstate,Big Truck,No,No,27/06/2025,No
B2E78977-27CD-4A2B-95EA,21/06/2025,07/07/2026,80,Local,Small Truck,No,Yes,26/06/2025,No
B5C64621-8072-46CB-A514,20/06/2025,27/11/2026,150,Interstate,Big Truck,Yes,Yes,25/06/2025,No
9E8DE2DE-6324-49EF-8668,16/06/2025,15/04/2026,60,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
FCE0CDF8-3143-40D2-9418,18/06/2025,04/04/2027,80,Intercity,Medium Truck,Yes,No,24/06/2025,No
C268C707-0EEB-46EA-8B66,18/06/2025,04/05/2027,80,Local,Small Truck,Yes,Yes,26/06/2025,Yes
98CE974D-B39D-4716-BB08,17/06/2025,07/04/2026,100,Intercity,Medium Truck,Yes,Yes,26/06/2025,Yes
164CA0F2-3E6D-4AC3-A1B1,20/06/2025,30/10/2026,120,Interstate,Big Truck,No,No,25/06/2025,No
61534C13-DB6F-46AC-8EE6,18/06/2025,18/08/2025,80,Local,Small Truck,No,No,24/06/2025,Yes
21FD7CD7-70F3-4629-B93A,20/06/2025,04/08/2026,150,Interstate,Big Truck,No,Yes,25/06/2025,Yes
82C85169-5286-45D5-ABBC,17/06/2025,13/04/2027,120,Interstate,Big Truck,Yes,No,24/06/2025,No
5376DE9D-4EBB-42C3-97A4,21/06/2025,09/02/2026,60,Interstate,Big Truck,No,Yes,23/06/2025,No
0D8B82A7-E5D1-4A3B-A320,17/06/2025,14/11/2026,100,Interstate,Big Truck,No,Yes,24/06/2025,Yes
8021D9FD-B536-49E5-9728,17/06/2025,16/12/2026,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
C2E3E024-6E72-4D77-BFD2,19/06/2025,23/06/2026,120,Local,Small Truck,Yes,Yes,29/06/2025,No
754190E2-F2A6-4E66-86A0,21/06/2025,08/12/2025,80,Interstate,Big Truck,No,Yes,26/06/2025,No
CF8795EA-69F2-4CA8-BB2B,18/06/2025,12/06/2026,150,Interstate,Big Truck,No,No,25/06/2025,No
443CB223-B82D-4F5C-9EEA,15/06/2025,27/10/2026,80,Interstate,Big Truck,Yes,No,26/06/2025,Yes
4F65A11E-17ED-4B19-81C6,15/06/2025,23/05/2026,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
01D616D7-42BC-46AD-8816,15/06/2025,12/05/2027,80,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
C62789E5-7E3E-4800-9676,19/06/2025,08/07/2026,60,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
211E6E69-3F28-46D1-A3DA,15/06/2025,29/03/2027,80,Local,Small Truck,No,No,28/06/2025,No
BBB4CCD1-3F42-48DB-8A68,21/06/2025,11/05/2027,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,Yes
CEE94C3A-61EC-47E8-B251,20/06/2025,05/05/2026,80,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
34C758B4-8BF1-40ED-B13C,15/06/2025,05/11/2025,120,Local,Small Truck,Yes,No,26/06/2025,Yes
D7EAD272-2478-4678-9838,19/06/2025,04/10/2026,80,Interstate,Big Truck,Yes,Yes,26/06/2025,No
259E4AE8-0008-4A6E-92CC,16/06/2025,17/09/2026,80,Interstate,Big Truck,Yes,No,26/06/2025,No
2958BFC9-1214-46AD-8746,21/06/2025,15/04/2027,120,Intercity,Medium Truck,Yes,No,24/06/2025,No
869F9F18-4962-446E-BF93,16/06/2025,15/06/2026,80,Interstate,Big Truck,No,No,23/06/2025,No
B963E453-0AB7-459E-887F,16/06/2025,12/11/2026,60,Interstate,Big Truck,Yes,No,25/06/2025,No
F13CAB74-1729-4ECD-9D09,17/06/2025,26/12/2025,150,Local,Small Truck,Yes,No,28/06/2025,Yes
FD1F09B0-A3AC-4065-9AE4,15/06/2025,17/08/2026,80,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
6EF1BC37-F6E6-4472-A818,15/06/2025,10/12/2025,100,Local,Small Truck,No,Yes,27/06/2025,Yes
9F5C938A-408D-4F21-BCE8,18/06/2025,07/04/2026,80,Intercity,Medium Truck,No,No,26/06/2025,No
F368E018-4A45-46B6-89B4,21/06/2025,16/11/2025,60,Local,Small Truck,Yes,Yes,23/06/2025,Yes
FE6C8907-70E8-45F2-8875,16/06/2025,06/09/2025,80,Intercity,Medium Truck,No,Yes,26/06/2025,No
59FACDA4-8D96-4B53-BF58,20/06/2025,11/06/2026,100,Local,Small Truck,No,Yes,27/06/2025,No
5F1A1CB8-4CDA-4855-B7F3,16/06/2025,08/04/2026,80,Intercity,Medium Truck,No,No,25/06/2025,Yes
6564456C-DC71-4AA0-BFD5,16/06/2025,13/10/2026,60,Interstate,Big Truck,Yes,No,29/06/2025,Yes
848F752F-6033-4B6C-80E4,19/06/2025,25/11/2026,120,Local,Small Truck,No,No,26/06/2025,Yes
233B0869-566A-49CC-9DC4,20/06/2025,26/12/2026,100,Local,Small Truck,No,No,28/06/2025,Yes
0FAFB964-4B4A-4480-BC97,19/06/2025,28/09/2026,100,Intercity,Medium Truck,No,Yes,24/06/2025,No
7FA7648C-E563-4F77-8CD3,19/06/2025,01/05/2026,60,Intercity,Medium Truck,Yes,No,28/06/2025,No
2C0379E0-01E1-4162-A008,17/06/2025,09/01/2026,100,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
74513164-87C5-4D03-A563,17/06/2025,16/01/2027,120,Intercity,Medium Truck,Yes,Yes,28/06/2025,Yes
82277E91-D158-45F0-A648,16/06/2025,01/02/2026,60,Local,Small Truck,Yes,Yes,23/06/2025,No
5B069851-668C-433F-9286,20/06/2025,27/05/2026,120,Local,Small Truck,Yes,Yes,29/06/2025,No
182BE7EB-C8A1-4A63-869C,16/06/2025,16/08/2026,80,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
4DB6B93E-8DF0-45CE-93E3,21/06/2025,20/08/2026,80,Intercity,Medium Truck,No,No,26/06/2025,No
8D286C65-E546-4232-869A,20/06/2025,22/08/2026,120,Local,Small Truck,Yes,Yes,26/06/2025,Yes
33A5B6F1-808E-4102-A086,16/06/2025,28/02/2026,120,Intercity,Medium Truck,No,Yes,27/06/2025,No
EE95B17F-68F1-46BA-8304,21/06/2025,04/01/2027,100,Local,Small Truck,Yes,Yes,25/06/2025,No
8850F520-9E9F-4441-96C5,18/06/2025,21/04/2027,120,Local,Small Truck,No,No,26/06/2025,No
B4D5E54C-22C6-421C-ABD3,19/06/2025,02/07/2026,80,Interstate,Big Truck,Yes,No,23/06/2025,No
390D3B4C-50EB-43FB-82C4,15/06/2025,18/09/2025,150,Local,Small Truck,No,No,26/06/2025,No
0D220962-5EB4-4DD1-9136,15/06/2025,12/09/2026,60,Local,Small Truck,No,Yes,28/06/2025,No
E424BAD5-1524-43E2-8117,20/06/2025,04/06/2026,80,Intercity,Medium Truck,Yes,No,28/06/2025,No
62A8E517-B16E-4DC7-AB0B,21/06/2025,06/06/2026,60,Local,Small Truck,Yes,No,25/06/2025,Yes
04AA9E0A-BC99-440F-936F,15/06/2025,05/04/2027,100,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
9EC94654-0895-480B-B7F5,20/06/2025,12/05/2027,80,Intercity,Medium Truck,Yes,Yes,27/06/2025,No
B1AB48E4-A4E4-4BDB-8932,16/06/2025,07/06/2027,120,Interstate,Big Truck,No,No,23/06/2025,No
E5EE3E48-C03F-4C3A-83C8,17/06/2025,20/11/2026,150,Interstate,Big Truck,No,No,26/06/2025,No
36BCA574-3341-4E16-88E0,15/06/2025,22/06/2026,120,Local,Small Truck,Yes,No,24/06/2025,No
66FB341A-6ADC-4B3A-9640,16/06/2025,11/12/2025,60,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
8BE25DF5-BE8E-45C6-828A,18/06/2025,20/03/2026,120,Local,Small Truck,Yes,Yes,23/06/2025,No
1DB81390-0410-4190-B042,18/06/2025,08/06/2027,100,Interstate,Big Truck,No,No,29/06/2025,Yes
FE5401D5-8DF1-499E-B46D,17/06/2025,11/06/2026,60,Interstate,Big Truck,Yes,Yes,29/06/2025,No
3C3AF80E-082D-4C45-96F4,18/06/2025,16/08/2026,60,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
6016C530-B012-4645-AD69,19/06/2025,27/08/2026,60,Interstate,Big Truck,No,No,23/06/2025,Yes
F6C525DB-6325-4247-9F89,19/06/2025,21/05/2027,100,Local,Small Truck,Yes,Yes,25/06/2025,No
329EC6DF-2287-4641-8271,17/06/2025,29/05/2027,150,Intercity,Medium Truck,Yes,No,23/06/2025,No
DD1F1548-5FD9-4652-AD06,15/06/2025,13/11/2026,80,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
EA560859-9CE3-40C8-8CF8,18/06/2025,10/01/2026,80,Local,Small Truck,Yes,No,28/06/2025,Yes
3A755048-28FA-4494-8466,18/06/2025,25/06/2026,60,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
DFC62BC0-45C1-4A22-BC4B,18/06/2025,02/04/2026,150,Interstate,Big Truck,Yes,No,28/06/2025,No
83322F76-BDA7-43F4-9CCC,17/06/2025,11/02/2027,80,Interstate,Big Truck,Yes,No,29/06/2025,Yes
0B3C9CCD-9C2F-4AB0-BE58,16/06/2025,29/10/2025,80,Interstate,Big Truck,No,Yes,26/06/2025,Yes
8108C290-F80A-4D69-A0AD,16/06/2025,15/04/2026,60,Local,Small Truck,No,No,25/06/2025,Yes
2133BA7C-4056-4885-971E,19/06/2025,08/12/2026,120,Local,Small Truck,No,Yes,27/06/2025,No
58D3006C-AF1E-4F98-AF4F,17/06/2025,03/02/2026,100,Interstate,Big Truck,No,Yes,27/06/2025,Yes
956A0017-1292-425D-8DCD,20/06/2025,07/02/2026,60,Local,Small Truck,Yes,No,27/06/2025,Yes
B8543C2B-8985-40CD-AB8E,20/06/2025,23/02/2027,80,Local,Small Truck,No,Yes,27/06/2025,No
B73A76E9-EB63-41DE-9073,18/06/2025,07/02/2027,100,Local,Small Truck,No,Yes,27/06/2025,Yes
10EDD268-01C0-4095-B16B,20/06/2025,19/11/2026,150,Local,Small Truck,Yes,No,29/06/2025,No
FA396308-3F69-407E-933F,20/06/2025,31/03/2027,100,Interstate,Big Truck,Yes,Yes,23/06/2025,No
C3F40B3E-2FD3-4D90-8F26,15/06/2025,15/01/2027,150,Local,Small Truck,No,No,25/06/2025,Yes
F9580971-F6F5-43C2-BE8E,17/06/2025,02/06/2026,60,Interstate,Big Truck,Yes,No,23/06/2025,Yes
DDEF4BAD-8135-4750-987D,16/06/2025,26/07/2026,120,Interstate,Big Truck,No,Yes,29/06/2025,Yes
EF079C2D-A4F5-4CD7-81F1,18/06/2025,28/04/2027,100,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
9C52A908-E8F9-4EF6-9D13,21/06/2025,18/08/2026,60,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
1D449DE8-9080-4200-A626,18/06/2025,13/09/2026,150,Intercity,Medium Truck,Yes,No,27/06/2025,Yes
88EDCE2B-605E-4264-9C4E,19/06/2025,01/02/2027,80,Interstate,Big Truck,Yes,Yes,25/06/2025,No
91B5B549-F2CF-49FC-816A,20/06/2025,29/10/2025,80,Intercity,Medium Truck,No,No,28/06/2025,Yes
AA8D3223-AB1B-49FF-A48B,15/06/2025,08/08/2026,60,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
5A44321A-FCFD-431E-993A,15/06/2025,06/03/2026,150,Local,Small Truck,No,No,26/06/2025,Yes
B734A3F7-E3E9-4135-8506,21/06/2025,15/09/2025,80,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
160F65C3-8BE3-4478-ADC5,19/06/2025,06/08/2026,100,Local,Small Truck,No,No,24/06/2025,Yes
62D5ABE6-A2D0-4811-86CE,15/06/2025,24/01/2026,60,Intercity,Medium Truck,Yes,No,24/06/2025,No
9B1FC940-2AD9-473E-9A7A,16/06/2025,13/03/2027,150,Interstate,Big Truck,No,Yes,29/06/2025,Yes
960710ED-E2B7-42A6-B77D,16/06/2025,15/01/2026,150,Local,Small Truck,No,No,29/06/2025,Yes
385D54F0-F894-49D2-808A,19/06/2025,29/08/2026,120,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
28E9A987-0F0B-4720-A2D2,21/06/2025,15/01/2027,80,Interstate,Big Truck,Yes,Yes,27/06/2025,No
0BA68E8D-5DD7-4AF3-8E08,20/06/2025,07/01/2026,60,Intercity,Medium Truck,No,No,29/06/2025,No
F030B9DC-23FD-46A1-B4C1,20/06/2025,27/05/2027,80,Interstate,Big Truck,Yes,Yes,27/06/2025,No
AE50F0A9-A14A-4B4C-9F5E,21/06/2025,22/01/2026,80,Local,Small Truck,Yes,Yes,25/06/2025,Yes
